Date,Arbitrum ($),OP Mainnet ($),Stacks ($),Mantle ($),Starknet ($),Manta Pacific ($),Metis ($),Boba Network ($),ZKFair ($)
2022-12-18,,80040621.40,8609253.40,,,,2490709.12,1737792.34,
2022-12-19,,42840214.69,2910865.21,,,,725122.48,817791.99,
2022-12-20,,65599652.17,5673220.12,,,,2570189.63,1370476.46,
2022-12-21,,103792843.59,5125610.44,,,,3206670.13,1630190.86,
2022-12-22,,59490438.06,2942669.20,,,,2235123.43,1782994.93,
2022-12-23,,68486528.18,3427113.80,,,,2165105.50,1943797.55,
2022-12-24,,47623562.43,2136298.03,,,,2416898.16,1757538.98,
2022-12-25,,36471237.10,24129303.31,,,,2126593.26,1665498.08,
2022-12-26,,42137716.23,4827862.64,,,,1790482.15,1609278.96,
2022-12-27,,34190040.14,2986674.70,,,,2270205.91,1508252.46,
2022-12-28,,55682008.02,2646193.76,,,,2305529.03,1469172.23,
2022-12-29,,71540080.46,4104492.06,,,,2293220.18,1654114.86,
2022-12-30,,45729718.51,3483176.56,,,,1271486.17,1346237.25,
2022-12-31,,40124304.75,7993460.28,,,,1653795.50,1696428.37,
2023-01-01,,29649502.19,5120705.34,,,,1247761.47,1668712.05,
2023-01-02,,25870872.80,2436270.63,,,,1128143.40,1625793.54,
2023-01-03,,55443777.88,2792502.00,,,,1366164.68,2172824.11,
2023-01-04,,60794133.18,3213268.03,,,,1316685.29,1437990.74,
2023-01-05,,90323688.86,5748458.92,,,,2261233.01,1421461.68,
2023-01-06,,60366363.69,4756977.44,,,,1180404.74,1538748.71,
2023-01-07,,113956900.21,5162480.36,,,,1982057.32,1608986.89,
2023-01-08,,82353900.48,3642797.88,,,,2110007.56,3453589.89,
2023-01-09,,166299569.99,3882628.42,,,,1912674.20,1976695.59,
2023-01-10,,213982480.24,10260004.79,,,,3411530.45,1768605.92,
2023-01-11,,139092518.81,10921765.07,,,,1510188.53,1678055.42,
2023-01-12,,137185176.16,8297011.06,,,,1606970.28,1555824.34,
2023-01-13,,286330340.18,14123242.00,,,,2069077.24,1569924.25,
2023-01-14,,311875071.40,11281964.42,,,,2042745.42,1718940.02,
2023-01-15,,491440665.25,25544670.81,,,,4284016.84,1790715.51,
2023-01-16,,300234371.88,24902718.78,,,,2761581.08,1300127.41,
2023-01-17,,244284186.61,28428992.79,,,,2851473.28,1572065.83,
2023-01-18,,219751428.25,12866100.01,,,,2063089.53,1577620.81,
2023-01-19,,261018798.67,15805575.49,,,,2662620.08,1607537.18,
2023-01-20,,161418069.14,9445001.07,,,,2738869.57,1552914.59,
2023-01-21,,231379008.47,10902467.90,,,,2188934.04,1411541.19,
2023-01-22,,626273510.97,12141830.86,,,,3973061.38,1859816.83,
2023-01-23,,379331291.06,12801593.24,,,,4112667.15,1596456.21,
2023-01-24,,317620756.67,21816135.97,,,,6847307.72,2002624.11,
2023-01-25,,298590469.32,32690772.75,,,,7430615.03,2146223.96,
2023-01-26,,661434277.93,13544918.86,,,,7435889.21,1770110.97,
2023-01-27,,387213105.50,10531274.95,,,,8988569.68,1888337.31,
2023-01-28,,327144176.45,20721360.65,,,,10507349.11,2072202.18,
2023-01-29,,240381868.90,10782653.22,,,,5864575.80,1985948.64,
2023-01-30,,263628818.84,6682086.39,,,,12715996.87,1248287.43,
2023-01-31,,317017202.05,13872293.65,,,,16874841.54,1433536.21,
2023-02-01,,200359710.57,15560233.15,,,,6866219.87,1739632.95,
2023-02-02,,593430576.36,13116591.29,,,,10965447.00,1871826.07,
2023-02-03,,405445950.06,14228104.15,,,,12609246.29,2102005.10,
2023-02-04,,636252127.42,34463648.92,,,,13273939.07,2447710.19,
2023-02-05,,339717745.81,11911841.48,,,,7291239.63,2353520.53,
2023-02-06,,382766054.34,21060897.31,,,,8239516.98,1983194.34,
2023-02-07,,401220868.42,14974331.93,,,,5035971.56,2695091.38,
2023-02-08,,389852632.21,19917319.28,,,,7128848.36,2728966.47,
2023-02-09,,412436074.13,24394573.64,,,,8475165.90,2173392.65,
2023-02-10,,534863707.81,20215555.08,,,,10383161.38,1900173.18,
2023-02-11,,342771174.34,9040118.51,,,,14539908.67,2253725.66,
2023-02-12,,226486545.39,4782163.94,,,,6378647.40,1700000.90,
2023-02-13,,202932287.48,44363623.65,,,,6517190.01,1824195.99,
2023-02-14,,327764289.28,79168303.53,,,,7432735.72,2744177.25,
2023-02-15,,378399033.29,26288113.32,,,,6973238.14,1591002.29,
2023-02-16,,385308856.54,76354549.20,,,,7416670.51,1530968.41,
2023-02-17,,452143245.00,37433584.03,,,,17445521.46,1646697.41,
2023-02-18,,417011098.65,15698139.47,,,,9875569.37,1508751.56,
2023-02-19,,183247208.76,48944457.70,,,,6887953.50,1601984.42,
2023-02-20,,255501850.12,466654839.93,,,,5489623.84,1402096.79,
2023-02-21,,236486449.17,833233262.47,,,,5577138.79,1588409.58,
2023-02-22,,220515458.28,529180933.91,,,,9631422.49,1460702.36,
2023-02-23,,407252507.23,616764607.52,,,,7413844.60,1313312.61,
2023-02-24,,737465179.76,477437696.55,,,,5181673.58,1439210.58,
2023-02-25,,1013995033.00,242806335.56,,,,5579926.12,1418960.58,
2023-02-26,,632254277.09,213101842.93,,,,4349309.01,9502783.67,
2023-02-27,,514069396.45,174604330.98,,,,4492442.88,6430319.24,
2023-02-28,,494232598.08,585444275.71,,,,4281529.35,2716761.17,
2023-03-01,,308905610.21,285635796.94,,,,3904453.91,1700200.82,
2023-03-02,,256387242.06,388019282.20,,,,5022506.31,1173824.02,
2023-03-03,,261739130.84,243114638.32,,,,4900097.77,598670.68,
2023-03-04,,313641538.18,200314726.46,,,,6019951.11,554049.35,
2023-03-05,,200412329.83,100330501.65,,,,3864066.54,408978.07,
2023-03-06,,217300410.20,105063083.64,,,,3049718.25,387102.70,
2023-03-07,,217501128.55,171186306.79,,,,3739633.76,620500.97,
2023-03-08,,290010099.85,137161088.62,,,,5752057.56,1009927.94,
2023-03-09,,297000444.55,59969358.55,,,,3336976.89,1182521.54,
2023-03-10,,383243349.76,223987842.33,,,,4577517.20,1377776.10,
2023-03-11,,461151387.48,79212210.84,,,,6016115.03,1255874.16,
2023-03-12,,399156648.64,55959130.58,,,,6257408.28,1161159.77,
2023-03-13,,459854452.77,178128378.89,,,,5307083.40,1174963.67,
2023-03-14,,781503140.37,436546650.13,,,,6392639.13,1862644.48,
2023-03-15,,593376604.52,558571621.31,,,,6455629.21,1950835.84,
2023-03-16,,579297511.68,638944358.98,,,,4705867.33,1589293.76,
2023-03-17,,401604069.69,121757834.56,,,,14784816.70,1602174.38,
2023-03-18,,425020393.83,584565583.10,,,,7095377.61,1619658.14,
2023-03-19,,504523282.36,493957074.91,,,,5015047.19,1720262.78,
2023-03-20,,344588085.05,364178049.68,,,,3785548.26,1385985.76,
2023-03-21,,334826335.45,477701446.04,,,,3721581.82,1768261.28,
2023-03-22,,248589490.59,343848959.88,,,,7959983.66,1382501.20,
2023-03-23,2033634188.51,300709771.20,498360555.90,,,,5465084.66,1749652.15,
2023-03-24,2033634188.51,198436786.89,108384937.00,,,,13529509.92,1609443.54,
2023-03-25,2142687770.92,255743889.69,118873426.94,,,,3350896.58,1465404.74,
2023-03-26,988589424.01,166880676.78,80322560.86,,,,2546191.01,1395080.81,
2023-03-27,800650997.22,153584874.72,88085634.64,,,,5376299.45,1625981.70,
2023-03-28,823985176.22,199171059.02,75894059.21,,,,4676280.60,1644571.06,
2023-03-29,650951099.13,185896161.85,179843562.88,,,,3150441.37,1103031.56,
2023-03-30,651980444.26,174826094.88,248904983.28,,,,3204808.89,1215012.43,
2023-03-31,1549752992.25,277625666.17,77613703.40,,,,4685079.41,1635580.42,
2023-04-01,855033150.53,213271949.17,101831990.33,,,,3233650.93,1406906.48,
2023-04-02,610078405.13,83898011.79,55787167.56,,,,2509833.82,1385914.54,
2023-04-03,884196649.16,129226944.25,87474692.04,,,,3485021.58,1343437.19,
2023-04-04,768574364.23,151233510.30,143236263.72,,,,3482676.29,1508917.60,
2023-04-05,620544816.87,133987238.12,63390533.72,,,,6409931.41,1420320.15,
2023-04-06,569676060.76,163603220.18,77335144.25,,,,5678129.58,1477756.62,
2023-04-07,315580476.59,124633632.59,56064246.64,,,,4158651.70,1457122.48,
2023-04-08,279369978.17,101930515.53,42220408.46,,,,3383793.09,1408861.42,
2023-04-09,198498397.10,94854709.54,37533516.41,,,,3242924.92,1345219.04,
2023-04-10,212437091.36,102199814.41,91617078.66,,,,2711071.41,1317322.83,
2023-04-11,336745208.39,140386438.03,130448388.51,,,,4632949.52,1330050.10,
2023-04-12,283031115.59,137605404.76,184065252.86,,,,4912385.64,1222759.01,
2023-04-13,326059615.23,151056172.09,158454135.62,,,,5438661.72,1317697.77,
2023-04-14,771710880.48,159435502.80,102122424.18,,,,6392158.02,1414424.09,
2023-04-15,2093788109.48,293697372.43,61225859.74,,,,6432469.15,1566100.39,
2023-04-16,1062062941.53,201901751.37,45973051.58,,,,6139373.74,1407338.55,
2023-04-17,810429087.73,137098528.63,31251809.22,,,,6118958.37,1425044.36,
2023-04-18,796642675.07,169513828.74,46851687.86,,,,6271084.80,1478044.83,
2023-04-19,1140001619.48,186866088.50,53134028.06,,,,5484850.73,1139187.19,
2023-04-20,1280308865.61,351653281.69,75516590.80,,,,7199317.74,1103458.35,
2023-04-21,848270424.47,299143734.30,61240029.67,,,,5889055.28,1110841.27,
2023-04-22,995477209.31,196135056.06,62833615.80,,,,4036814.10,1118303.12,
2023-04-23,655313619.60,99063724.50,47452576.78,,,,2486702.14,1087157.13,
2023-04-24,541320594.34,111005018.85,38921960.62,,,,2214521.83,1062035.87,
2023-04-25,572117578.20,101620908.13,138512922.96,,,,2974678.76,948343.06,
2023-04-26,574208194.65,112757104.38,82712978.81,,,,2933417.29,1052538.51,
2023-04-27,1103826574.13,164266989.29,91555844.14,,,,5078909.50,1119023.73,
2023-04-28,673454279.91,121969175.87,74044294.29,,,,3868005.12,995041.65,
2023-04-29,358101814.02,85963553.16,44558575.01,,,,2545427.51,890477.08,
2023-04-30,184152313.21,71735187.49,31534610.66,,,,1737806.05,960643.54,
2023-05-01,279973052.99,78281954.21,39081963.30,,,,2647954.14,950683.46,
2023-05-02,312151759.62,99119974.75,39211961.40,,,,3101835.13,1448366.85,
2023-05-03,222455323.56,85571019.88,46803185.25,,,,3565824.62,1094888.95,
2023-05-04,285615741.45,105868875.65,182810064.57,,,,3272310.09,1038521.07,
2023-05-05,208772897.82,104511672.79,67721086.41,,,,2650132.12,1097024.47,
2023-05-06,312730653.44,149604013.80,67836814.63,,,,6221272.51,1092731.94,
2023-05-07,419064253.06,144795875.53,55843505.11,,,,5240815.15,1200535.76,
2023-05-08,182101868.75,114948738.27,93906524.55,,,,3270774.57,1274480.72,
2023-05-09,509843219.68,182321061.73,299481728.01,,,,5309085.46,1105022.43,
2023-05-10,277294205.48,116826349.14,127086770.95,,,,3727747.83,1087634.53,
2023-05-11,558086270.04,151526125.53,133719350.89,,,,5918022.47,1085621.42,
2023-05-12,344706267.47,112831298.29,74675689.74,,,,2776065.65,1048472.91,
2023-05-13,447585823.38,159394485.02,73851524.97,,,,3286694.18,1199421.89,
2023-05-14,240063621.78,56731169.57,28277010.13,,,,1842554.92,957097.24,
2023-05-15,208713038.02,61236211.69,27430207.96,,,,1840073.68,874436.29,
2023-05-16,299960603.17,79974366.58,35187046.56,,,,2532239.73,877496.44,
2023-05-17,238344309.02,102552624.64,30572495.98,,,,1517669.98,1056280.52,
2023-05-18,258877545.39,209637907.20,43249680.34,,,,2014639.81,945607.29,
2023-05-19,215406994.67,170843250.02,49632224.88,,,,1716888.60,904854.85,
2023-05-20,136525833.51,111843264.45,31335701.92,,,,1428302.66,1042853.88,
2023-05-21,73772727.80,72500036.78,26832950.44,,,,1121557.19,1100507.31,
2023-05-22,106323685.53,55811648.46,19033021.33,,,,779693.65,935181.06,
2023-05-23,104974197.08,67921474.49,21026267.06,,,,1003197.37,1001570.06,
2023-05-24,151408146.88,94270033.68,49728208.08,,,,1287670.28,887247.96,
2023-05-25,191048737.31,91599687.76,31225277.80,,,,1854018.32,873814.14,
2023-05-26,167113207.48,79568491.88,21215200.90,,,,1581706.19,861489.36,
2023-05-27,227762762.35,75293388.59,38323725.29,,,,884037.10,773957.48,
2023-05-28,130032177.91,53577765.63,13877994.15,,,,800777.83,777015.80,
2023-05-29,266947459.93,68698668.51,17352368.02,,,,1347768.86,629149.83,
2023-05-30,297405159.79,105285479.37,38349470.90,,,,2187934.52,811649.14,
2023-05-31,220970347.05,147379429.30,18944827.30,,,,1546831.71,800364.87,
2023-06-01,215897270.17,243635159.49,20432085.87,,,,2144330.76,805389.12,
2023-06-02,124611633.33,138586030.99,11575275.46,,,,2312755.37,798403.61,
2023-06-03,335038591.09,133150128.72,13271218.40,,,,1649122.63,1594576.19,
2023-06-04,169449655.03,97594651.94,9478964.32,,,,1809149.41,915325.11,
2023-06-05,101336555.94,84941637.61,8940861.85,,,,1539839.59,829628.01,
2023-06-06,382205484.46,228001531.45,39129617.51,,,,2119419.60,948318.85,
2023-06-07,342460031.81,295294460.19,96133693.56,,,,1973354.63,1076644.38,
2023-06-08,217092988.20,174473929.21,96553510.57,,,,1776011.60,841287.80,
2023-06-09,145627415.45,110177061.02,163937960.25,,,,1540537.38,1100892.77,
2023-06-10,116680345.84,108748046.14,25415391.62,,,,1375318.34,843442.86,
2023-06-11,608674828.97,310780648.52,61866580.32,,,,3203148.76,1177098.27,
2023-06-12,180169711.68,95821665.08,38463202.18,,,,1275926.18,802462.41,
2023-06-13,216765381.36,120329055.84,35248300.49,,,,1612005.75,823707.23,
2023-06-14,255413426.67,110403832.28,40503361.80,,,,1527898.54,831960.06,
2023-06-15,192306886.06,91745354.38,32417243.65,,,,1448082.54,790414.06,
2023-06-16,175944336.90,68679523.87,53421360.96,,,,1598233.80,1018792.44,
2023-06-17,139894336.56,84470433.35,65966509.11,,,,1396592.76,750516.14,
2023-06-18,118922485.61,81932511.22,46627042.17,,,,1250657.66,895082.92,
2023-06-19,119155267.02,74743527.33,24881078.27,,,,927500.69,784883.37,
2023-06-20,102472218.92,67966077.64,44374612.88,,,,1223561.43,875733.04,
2023-06-21,213119716.63,197608233.15,87986328.34,,,,1519964.76,947211.40,
2023-06-22,316667867.93,256201726.59,120622775.89,,,,2242694.38,976692.99,
2023-06-23,263055202.71,159975043.22,95293500.22,,,,1048281.33,771015.15,
2023-06-24,234045225.19,125105348.25,97714810.51,,,,1304730.77,726969.54,
2023-06-25,158458194.74,110834871.07,44672217.16,,,,1103431.17,317923.88,
2023-06-26,180564701.35,100186496.94,33090820.27,,,,1151386.43,888014.54,
2023-06-27,344597689.59,98165855.90,55752995.35,,,,1660378.70,812792.19,
2023-06-28,351773227.16,92840170.34,36455871.70,,,,1851273.17,843722.99,
2023-06-29,282150473.33,99782708.07,37591849.47,,,,946260.10,939274.92,
2023-06-30,192038985.06,71010414.52,110787046.32,,,,1238230.71,977839.38,
2023-07-01,434113675.69,203697808.43,61245260.31,,,,1635840.41,914946.92,
2023-07-02,138217325.83,70999427.54,20723785.44,,,,1031459.66,981626.47,
2023-07-03,132217011.10,70439974.88,20196954.33,,,,5236819.37,997855.34,
2023-07-04,169151101.79,84515566.08,58290552.89,,,,1585217.36,1020324.15,
2023-07-05,157715672.16,68058122.17,37998948.45,,,,1382303.72,890468.19,
2023-07-06,144949360.64,75251296.42,25095317.81,,,,2999624.33,912500.14,
2023-07-07,174010565.88,69662238.12,36966783.73,,,,1128651.85,837453.65,
2023-07-08,185628418.45,49639774.03,18868346.96,,,,846656.48,892873.18,
2023-07-09,110780912.45,36670258.50,9096031.48,,,,5413079.89,948759.88,
2023-07-10,109803067.58,34242764.05,8596455.58,,,,9882216.12,913680.09,
2023-07-11,132071587.46,66495493.04,17062655.45,,,,2075571.78,1800685.75,
2023-07-12,93050486.98,47665492.52,22349924.26,,,,1122133.03,1960089.14,
2023-07-13,123444969.16,65411686.71,31026051.78,,,,1136832.71,813963.94,
2023-07-14,300447579.44,165413099.15,77572498.82,,,,1860277.78,868696.77,
2023-07-15,571894014.32,364272301.57,48525015.72,,,,2528556.85,829733.94,
2023-07-16,380500132.95,166123225.99,11844629.10,,,,1100438.56,1054397.24,
2023-07-17,245573940.06,130208810.74,12097073.75,16865211.11,,,483582.33,973608.30,
2023-07-18,407058062.18,184463827.53,15763441.29,16865211.11,,,780049.58,978695.46,
2023-07-19,311841522.62,165596763.61,18093151.77,16193138.10,,,1079959.79,1089622.69,
2023-07-20,221675180.81,190261253.07,10488966.64,21018275.45,,,931247.31,1023396.55,
2023-07-21,219569750.57,146602034.06,12173812.57,17012579.59,,,833947.17,721645.28,
2023-07-22,173602142.30,99855348.86,8439240.31,13921784.93,,,878673.71,778148.28,
2023-07-23,85460227.46,85333489.79,7588869.64,6838890.96,,,517418.60,1177955.02,
2023-07-24,115531669.23,135154206.72,6433828.97,7224473.60,,,1458676.90,941619.74,
2023-07-25,163181159.16,152848922.98,14664439.26,13991397.75,,,914035.39,1175703.65,
2023-07-26,102826389.09,93715141.57,9029994.95,13752860.37,,,795554.94,1087675.76,
2023-07-27,133661502.60,104670317.13,12107811.50,13263463.51,,,617111.82,1186215.05,
2023-07-28,85235214.58,96321979.73,10079268.18,10851275.40,,,695111.46,1258180.77,
2023-07-29,72067303.36,79355791.52,5790267.34,15300550.38,,,688492.21,1496508.84,
2023-07-30,37373793.86,47426677.52,5208203.55,6141596.78,,,695573.51,1228355.42,
2023-07-31,85221248.58,180504943.20,9195956.95,9314550.79,,,1363619.29,401824.68,
2023-08-01,119562773.69,253881047.58,7130588.03,13864220.53,,,1683988.70,940249.28,
2023-08-02,124390338.07,148164865.72,41575665.53,14075599.44,,,1471950.80,1296636.38,
2023-08-03,117110964.08,174581902.08,18570428.70,19002510.51,,,1431716.51,800758.22,
2023-08-04,110477718.80,230351511.12,19777487.38,13835161.68,,,901210.64,1664212.78,
2023-08-05,113658366.36,150941443.24,10288175.99,12060535.46,,,1437167.88,1168751.09,
