Date,,,,,,,,MakerDAO ($),Liquity,Abracadabra,Reflexer,OriginDeFi,Angle
11/3/2021,18281209078,1964200732,4222023149,280878586.6,27002455.4,6780493.82,,,,,,,
11/4/2021,17988503709,1940651887,4199483668,282020671.2,27257921.49,40211839.38,,,,,,,
11/5/2021,18362390862,1916839319,4840443787,278168264.2,27252834.77,93267769.12,,,,,,,
11/6/2021,18475866850,1937007870,4815668043,287299060.4,27224904.67,125938964,,,,,,,
11/7/2021,18854855704,1999114022,4877576840,293455535.6,27097402.62,127972702.9,,,,,,,
11/8/2021,19631499384,2107862475,4912829798,301607524.9,27120769.25,127377662.9,,,,,,,
11/9/2021,19572341774,2090357126,5032058493,298784700.9,27120432.28,126607881.1,,,,,,,
11/10/2021,19101831368,2054492642,4985895082,313800012.5,27136407.56,125852965.2,,,,,,,
11/11/2021,19410989925,2102631207,4592071580,321390362.5,30485975.71,132115454.2,,,,,,,
11/12/2021,19266279223,2080435202,4599114290,317302147.9,33734237.88,137410102.7,,,,,,,
11/13/2021,19113712643,2073299820,4522926273,314671844.1,42317585.16,149450943.1,,,,,,,
11/14/2021,19041243500,2067387450,4738848294,312124501.5,49121964.1,153512634.1,,,,,,,
11/15/2021,18811026935,2053118457,4707519602,308760656,54830987.05,171037733.3,,,,,,,
11/16/2021,17788522644,1907404181,4619053785,282545500.1,61613233.5,175685565.3,,,,,,,
11/17/2021,18149516255,1955796502,4391795775,286197798.2,62056359.25,187104161.2,,,,,,,
11/18/2021,17253535379,1833005667,4691516074,210105593.8,68422804.63,185835657.6,,,,,,,
11/19/2021,18354657873,1985259259,4395259486,225468716.2,80042121.47,183505131,,,,,,,
11/20/2021,18758184973,2116469926,4613937607,231947087.1,89742471.13,196821957.6,,,,,,,
11/21/2021,18381805349,2065210231,4745173602,224847423.3,105623515.6,232569962.2,,,,,,,
11/22/2021,17711226832,1984009135,4735176996,215718075.8,108871169.6,223350674.5,,,,,,,
11/23/2021,18515676747,2141947302,4591216419,227159206.4,111150481.1,218585327.8,,,,,,,
11/24/2021,18315938895,2118456516,4676615116,223965156.7,121805921.9,221240815.5,,,,,,,
11/25/2021,19166707077,2246779321,4945598727,235541666.6,144378895.7,236867168.3,,,,,,,
11/26/2021,17581881939,2050309843,4989479503,210458938.1,156934884.6,236907411.3,,,,,,,
11/27/2021,18008374254,2077875774,4631504346,204421081.6,157658029.9,237027576.1,,,,,,,
11/28/2021,18751436135,2207704517,4640512591,215051968.6,161034710.8,234280043.1,,,,,,,
11/29/2021,19228665887,2290602084,4641159549,221701203.2,174658524,231996258.6,,,,,,,
11/30/2021,19785045294,2386322901,4751414954,231482706.1,189479728.5,231219517.7,,,,,,,
12/1/2021,19710291975,2334962977,4830105791,228424209.5,197957888.8,223703567.3,,,,,,,
12/2/2021,19484965239,2304885907,5034630165,226883174.2,209098987.2,218160997.8,,,,,,,
12/3/2021,18531532955,2156576850,5039814219,213020286.1,209130959.2,212629643.4,,,,,,,
12/4/2021,18345298712,2105446582,4908422786,207596367.3,209282283.3,207860433.3,,,,,,,
12/5/2021,18604350081,2138959499,4504141326,211300029.8,209954988.9,206180836,,,,,,,
12/6/2021,19242659442,2218252459,4545256675,221251623.6,211647505.8,204219305.6,,,,,,,
12/7/2021,19099683452,2188807261,4752152411,220449205.7,219707148.7,198702947.1,,,,,,,
12/8/2021,19480137326,2214521489,4863649479,228345600,226857225.7,200838269.4,,,,,,,
12/9/2021,18393012192,2062511623,4918724155,210381562.3,233078340,193830078.4,,,,,,,
12/10/2021,17678766861,1949357620,5049215714,201159214.7,232928963,191145635.9,,,,,,,
12/11/2021,18314127330,2042990023,4948524887,209859015,238050249.1,169468817.5,,,,,,,
12/12/2021,18500280966,2047950229,5032202118,212708236.1,247859712.8,169979810.3,,,,,,,
12/13/2021,17208627080,1859296712,5018633564,189835921.1,267933879.7,170752836.9,,,,,,,
12/14/2021,17608043363,1900647222,4777940642,192929382.2,273235437.9,171598410.1,,,,,,,
12/15/2021,18304739575,2011595795,4769367817,199794722.5,273215723.4,172576821.2,,,,,,,
12/16/2021,18075548206,1947579977,4897289227,198068300.6,272793223.4,169728884,,,,,,,
12/17/2021,17980489640,1904971944,4905970291,194198080.1,272770362.7,174704572.8,,,,,,,
12/18/2021,18276453774,1948671412,4861261928,198668150.9,272912508.2,183871119.3,,,,,,,
12/19/2021,18077746377,1938881774,5158875961,194954712.4,273176626.6,192201593.4,,,,,,,
12/20/2021,18196223711,1952755479,5161412949,199356941.9,272839084.7,196179364,,,,,,,
12/21/2021,18560932290,1923437715,5224041179,198909423.7,272497130,197307496.1,,,,,,,
12/22/2021,18456928770,1910124537,5892526784,198087156.9,272504548.8,206591326.1,,,,,,,
12/23/2021,18906990394,2005671056,5916469306,203928636.1,272122029,213605872.9,,,,,,,
12/24/2021,18792301025,1987499482,5998631480,203739594.8,272833937.7,218321207.6,,,,,,,
12/25/2021,18923720449,2013761197,6098029755,206520906.6,273394594.4,220743472.3,,,,,,,
12/26/2021,18943054437,1996260883,6166440650,206105653.6,294336987.9,220979704.1,,,,,,,
12/27/2021,18839446946,1977678531,6183597697,207845292.1,294672961.3,219037596.7,,,,,,,
12/28/2021,17936333716,1866363175,6276367758,196918785,296915560,217366485.6,,,,,,,
12/29/2021,17310454093,1773969229,6117942498,186689320.7,296606568,214281538.6,,,,,,,
12/30/2021,17543662127,1821608652,6080978422,198694432.5,295451310.8,215629333.1,,,,,,,
12/31/2021,17456851036,1811160745,6124597432,197172536.8,295226966.8,211080380.9,,,,,,,
1/1/2022,17800519217,1849233578,6128894105,204658771.8,295379242,207522822.8,,,,,,,
1/2/2022,18052569184,1886492839,6211782400,216223351.7,295872183.7,203880652.2,,,,,,,
1/3/2022,17822495520,1850769640,6255056717,214527226.4,296729814.9,206627537.5,,,,,,,
1/4/2022,17899742680,1865202906,6328974149,216681318.4,296403387.1,209916383.7,,,,,,,
1/5/2022,16992441750,1738880393,6424874678,193345015,295556975.6,220413346.7,,,,,,,
1/6/2022,16685020627,1679763067,6208986632,183370265.5,284001323.8,223813684.1,,,,,,,
1/7/2022,16143425685,1592199760,6189760751,173533071.6,277552980.7,235387218,,,,,,,
1/8/2022,15868559055,1546052775,5977986125,168502971.6,278014995.8,231411880.5,,,,,,,
1/9/2022,16066716302,1590147091,5708335511,175465592.4,278286261.5,232139907.4,,,,,,,
1/10/2022,15961418781,1546499426,5812264486,170067423.1,277604095.3,229296154.6,,,,,,,
1/11/2022,16441358813,1621853017,5675324286,181413331.1,278069576.1,231630425.9,,,,,,,
1/12/2022,16953409414,1693990345,5815781909,189516762.1,277297200.1,239303279.7,,,,,,,
1/13/2022,16564091627,1602462875,6108207942,181194662.4,277224943.4,240206883.4,,,,,,,
1/14/2022,16803268007,1625203109,6104214919,185039284.8,278151227.5,241549510.1,,,,,,,
1/15/2022,16944182146,1652499453,6075893098,186967410.8,278093683.7,239768528.6,,,,,,,
1/16/2022,17046307897,1657644714,6075917569,193889226.8,278540418.2,244638483.1,,,,,,,
1/17/2022,16672261844,1578264779,6092714220,186137233.6,278479078.7,243613273.2,,,,,,,
1/18/2022,16563060641,1519135235,5722460239,185255383.7,278545948.7,243744236.1,,,,,,,
1/19/2022,16380038621,1482305180,5693519117,180326767.4,278400695.5,238586015.7,,,,,,,
1/20/2022,16030764762,1393175712,5688998626,174805912.4,274727294.7,231206573.6,,,,,,,
1/21/2022,14612696817,1105287508,5608058815,136899380.5,266952925.1,228175685,,,,,,,
1/22/2022,14609983713,1000715378,5006992530,138126402.3,262404380.1,223870642.8,,,,,,,
1/23/2022,15141610940,1038832505,4658073812,146179516.6,261789767.5,212360339.9,,,,,,,
1/24/2022,15080348200,997371384.2,4667923126,141544303.2,260956511.4,210415393.8,,,,,,,
1/25/2022,15254622932,1011492972,4547664185,140396663.5,258857307.7,202539964.4,,,,,,,
1/26/2022,15308600332,1015873049,4466482839,141417303.3,259093272.1,202882868.8,,,,,,,
1/27/2022,15067408050,991525646.1,4464040795,139175110.6,260143512.6,213637347,,,,,,,
1/28/2022,15391140799,1019982584,3594045281,133279952.1,260096579.7,222572705.3,,,,,,,
1/29/2022,15592890393,1032697692,2964310384,135693164.1,260034428.8,222876473.4,,,,,,,
1/30/2022,15588097263,1030415999,3046366504,135939725.1,259974231,225302925.1,,,,,,,
1/31/2022,15763147941,1061296626,3032416011,139671774.8,259670098.3,229924390.6,,,,,,,
2/1/2022,16042513408,1114119785,3165204770,147109145.1,258983894.6,235919047.7,,,,,,,
2/2/2022,15634480223,1063540822,3190676026,138560166.3,259221370.1,241494610.1,,,,,,,
2/3/2022,15639221176,1069203091,3141260194,138518964.5,258941550.9,243508237.9,,,,,,,
2/4/2022,16692120720,1182046553,3082944498,159589638.6,259526687.5,246105996.7,,,,,,,
2/5/2022,16850819896,1217208000,3165668369,163367777.4,259366102.2,248276497.9,,,,,,,
2/6/2022,17053049322,1223634670,3243049349,165789236.7,259413444.6,240789068.5,,,,,,,
2/7/2022,17464347359,1255064100,3267071964,169707910.6,259337146.3,241756997.2,,,,,,,
2/8/2022,17658246402,1231166962,3339210902,168732879.6,259330730.1,240135078,,,,,,,
2/9/2022,18102418401,1276922770,3270528166,178403536.3,256388633.2,243782663.5,,,,,,,
2/10/2022,17305486180,1204339892,3299853476,167444208.6,253315231.6,243366233.1,,,,,,,
2/11/2022,16849732155,1142668454,3270879401,161681241.2,249771204.7,241607728.2,,,,,,,
2/12/2022,16783425770,1140787733,3165604698,168320006.4,250166983,241287932.7,,,,,,,
2/13/2022,16653162018,1123415522,3135970485,165587501.7,249714934.7,242963959.1,,,,,,,
2/14/2022,16836572545,1148165347,3100641515,169163051.8,245413091.4,241172894.3,,,,,,,
2/15/2022,17774945697,1247241742,3090382153,183718361.8,241255808.1,240912891.1,,,,,,,
2/16/2022,17494074914,1247985994,3180963795,185917131.8,236574069.6,241216086.2,,,,,,,
2/17/2022,16557823786,1145855240,3171624345,186075342.8,225355197.5,238124391.2,,,,,,,
2/18/2022,16205320800,1086730923,3086763822,179576220.8,215884422.4,229881353.2,,,,,,,
2/19/2022,16255889593,1077009545,3038181128,178447733.9,207595240.8,228848318.6,,,,,,,
2/20/2022,15767756426,1023452630,3031151130,170431554.2,206410302.2,228274974.3,,,,,,,
2/21/2022,15450117182,995747839.3,2890089105,166612612.7,200189742.2,227268085.1,,,,,,,
2/22/2022,15734848949,1000831244,2869175346,166602020.6,189651068.7,225997473.9,,,,,,,
2/23/2022,15489212265,992145144,2870725209,162606335.7,184508201.6,223837063.1,,,,,,,
2/24/2022,15184157580,985225149.2,2874790062,169431198.1,181978222.5,223652172.7,,,,,,,
2/25/2022,15428190140,1043931816,2737947261,188871486.2,179144229.4,221468891.7,,,,,,,
2/26/2022,15471035402,1046974531,2868356986,183711926.3,177190915.6,216271616.2,,,,,,,
2/27/2022,14976393956,995346230.8,2905894708,173007071.2,174932512.8,215266491.5,,,,,,,
2/28/2022,16064708144,1106360354,2844415525,192355650.9,169744062.1,217016649.1,,,,,,,
3/1/2022,16314100892,1130634092,2890410616,195588180.1,162971439.2,219539736,,,,,,,
3/2/2022,16075925436,1123310276,2955493913,194619355.4,161185128.7,219908261,,,,,,,
3/3/2022,15642022525,1068822794,3064726884,186209477,161152792.8,218222816.1,,,,,,,
3/4/2022,14987812303,987709133.9,2869131357,172091604.3,158513900.9,216730067.4,,,,,,,
3/5/2022,15094800665,997841146.4,2720883536,175017658.5,158449567,215249793.7,,,,,,,
3/6/2022,14862536401,952248671,2718702006,167441045.5,158601260.3,214420358.7,,,,,,,
3/7/2022,14756331366,930263946,2614528923,163629048.1,156815318.1,210314640,,,,,,,
3/8/2022,15018361075,960161658.6,2586203242,168984054.2,154167050.6,208415536.8,,,,,,,
3/9/2022,15639202847,1019246929,2608624861,179498105.2,154207406.7,207393044.2,,,,,,,
3/10/2022,15176478124,971924133.4,2666897607,171261786.1,154224848.7,205286620.2,,,,,,,
3/11/2022,15026312310,953434000.2,2609860466,168508915.5,153520546.3,203685906.8,,,,,,,
3/12/2022,15058141619,955182101.9,2560376527,168742206.7,152992563.4,203491969.1,,,,,,,
3/13/2022,14856405914,935717809.2,2565138013,165308143.6,152906521,204670056.7,,,,,,,
3/14/2022,15106903216,961075150.2,2524329347,170531042.8,153292237.2,203783010.4,,,,,,,
3/15/2022,15175902908,973059490.8,2499770883,172731209,153179726.8,196138021.5,,,,,,,
3/16/2022,15660887901,1027968302,2517260820,182607075.2,151960600.1,192909069.3,,,,,,,
3/17/2022,15841439396,1040647024,2575312285,186058373.9,150984495.2,191451112.3,,,,,,,
3/18/2022,16291748413,1091053502,2578484003,194818401.6,150923798.2,189719681.6,,,,,,,
3/19/2022,16339310498,1096024437,2607492049,174463670.7,150869356.3,188668372,,,,,,,
3/20/2022,16094110430,1063652671,2629228260,169041153.3,151013135,187456431.7,,,,,,,
3/21/2022,16164118774,1077734726,2598528413,170836096.5,150063836.3,187086209.2,,,,,,,
3/22/2022,16420728479,1106803590,2623227883,176791257.8,149066831,180216809.7,,,,,,,
3/23/2022,16581069492,1128417233,2639657038,180418230,148780743.2,174353292,,,,,,,
3/24/2022,16690533364,1153245586,2645701664,184508317.3,147602725,172616171,,,,,,,
3/25/2022,16670065778,1151763590,2681913701,168286332.6,145413979,168669130,,,,,,,
3/26/2022,16734520039,1164335629,2670096990,170328348.6,143731853.8,164790257,,,,,,,
3/27/2022,17255318980,1223855140,2495565756,178362223.8,143124279.6,164155188,,,,,,,
3/28/2022,17234323079,1241734515,2523197008,180611933,142720393.1,161075494.3,,,,,,,
3/29/2022,17391971279,1267731079,2546492759,184374470.8,142234006.8,162831392.9,,,,,,,
3/30/2022,17349420239,1259078134,2560504444,183063254.8,142287145.1,159524258.3,,,,,,,
3/31/2022,14893454672,1215176401,2561600070,177480748.2,142223671.6,157890912.9,,,,,,,
4/1/2022,15774960258,1283406462,2399279881,185619786.7,142254252.1,155933221.1,,,,,,,
4/2/2022,15602932628,1293934989,2318185370,184974352.5,122411079,155831897.3,,,,,,,
4/3/2022,15828107581,1327262939,2330951939,189217330.8,103035840.6,154434843.2,,,,,,,
4/4/2022,15804684812,1327385487,2354798578,186439350.1,100768431.7,151426435.7,,,,,,,
4/5/2022,15432733481,1278099437,2313675408,182641864.1,98214414.46,150863664.6,,,,,,,
4/6/2022,14713707807,1179261341,2273476116,167411821,98384451.28,150644590.4,,,,,,,
4/7/2022,15162731584,1202791906,2202890484,171126893.7,98430858.12,148216961.5,,,,,,,
4/8/2022,14997928485,1190090667,2180627205,170719147.5,98450348.76,148548564.9,,,,,,,
4/9/2022,15191318426,1220763810,2156784464,174591860.5,98486168.25,135748896.4,,,,,,,
4/10/2022,15013494635,1195678360,2152864814,161985708.6,99161808.3,135318357.6,,,,,,,
4/11/2022,14146805207,1115166539,2141016777,150896475.2,99166366.92,135171291,,,,,,,
4/12/2022,14805749748,1137244588,2050135347,152904127.7,99154764.32,134349715.8,,,,,,,
4/13/2022,14410578476,1171422409,2050862848,156682973.6,98987802.67,127950271.2,,,,,,,
4/14/2022,14060578073,1133103214,1969132897,151649510,98895709.4,128696150.2,,,,,,,
4/15/2022,14107444088,1141234116,1959435179,152349468.8,98835296.61,127616344.5,,,,,,,
4/16/2022,14157204545,1147860421,1960733227,153330233.3,98910955.39,128181734.4,,,,,,,
4/17/2022,13918167098,1121749825,1962594529,136428341.6,98928249.51,128783423.6,,,,,,,
4/18/2022,14126809492,1145941329,1957812165,137955915.4,98968038.56,128437361.6,,,,,,,
4/19/2022,14265371897,1166893722,1920385041,140831752.1,98967187.38,132121211.6,,,,,,,
4/20/2022,14231956032,1154977273,1935881798,139485880.4,93831255.57,132846509.9,,,,,,,
4/21/2022,13974931253,1116433298,1937214452,135833166,87776011.51,130710943,,,,,,,
4/22/2022,13895143478,1103287762,1930487964,134813448.5,87729761.83,128209544.2,,,,,,,
4/23/2022,13809644716,1092754605,1961263195,134559613.6,87816912.42,127871802.6,,,,,,,
4/24/2022,13758102173,1085456298,1956463738,133679746,87776783.08,126912728.9,,,,,,,
4/25/2022,14069172540,1118567323,1944343811,137409810.9,87978491.11,127106892.3,,,,,,,
4/26/2022,13471321325,1044097770,1936935818,125447716.3,90490877.16,126865411.5,,,,,,,
4/27/2022,13668174760,1072971291,1919518667,129089325.6,91901105.33,131127063,,,,,,,
4/28/2022,13758819123,1076653752,1894749743,131200477.3,93405169.44,134213161.7,,,,,,,
4/29/2022,13334305367,1028570114,1890263230,125160345.9,93352750.09,132493417.7,,,,,,,
4/30/2022,13074690853,1000245296,1848218240,121196397.5,93489970.87,131577072.9,,,,,,,
5/1/2022,13259539589,1034172648,1796651898,122511814.2,93362978.3,130550878,,,,,,,
5/2/2022,13377495551,1045270058,1799624796,123626380.8,93483635.63,130688558.2,,,,,,,
5/3/2022,13104928549,1017729427,1798686872,118859743.5,93474053.08,130544513,,,,,,,
5/4/2022,13497849261,1074543356,1792862358,125640917.7,93507688.05,131022342.4,,,,,,,
5/5/2022,13005191576,1002126486,1810005279,116018298,93503585.44,130986456.7,,,,,,,
5/6/2022,12937251130,989093435.4,1768228299,118872334.4,93515185.9,130547109.2,,,,,,,
5/7/2022,12579977114,969071715.9,1738058195,116212759.9,93976358.98,129554402,,,,,,,
5/8/2022,11912356980,915344655.7,1682660529,110760931.6,94479145.48,129813282.9,,,,,,,
5/9/2022,11557774559,799836381.6,1588257929,100720772.9,94325866.21,145148033,,,,,,,
5/10/2022,11886319013,838980084.7,1279986847,105259261.7,92874314.34,131610253.1,,,,,,,
5/11/2022,10309098898,736579253.6,1164800472,83877049.68,80116647.07,131731498,,,,,,,
5/12/2022,10244632393,680812352,818257665.7,69606605.76,66906302.33,127545659.9,,,,,,,
5/13/2022,10307311777,684843272,714170309.8,72624750.09,61716940.96,110791923.4,,,,,,,
5/14/2022,10466336712,686549418.1,729908024.6,74412101.17,61716398.21,111726435.7,,,,,,,
5/15/2022,10831518469,709820720.3,796511232,80053341.83,61294630.5,118895498.6,,,,,,,
5/16/2022,10317715926,671934958.1,808659613,76191820.23,60847092.4,117670562.6,,,,,,,
5/17/2022,10641477370,696295220.4,757749737.3,80626008.72,63206958.83,117210727.6,,,,,,,
5/18/2022,10043413778,634630145.4,759518317.3,71686425.82,63459375.17,116930457.9,,,,,,,
5/19/2022,10368393357,664421246.2,735343194.1,75634216.34,63477548.23,116919913.9,,,,,,,
5/20/2022,9538942432,642475112.1,737191321.3,73539382.3,63441964.35,114532627,,,,,,,
5/21/2022,9566496662,647126635.7,737287251.5,74146153.79,63360690.69,115170092.8,,,,,,,
5/22/2022,9797127341,669588698.5,735988926.6,77714051.22,63383471.77,117664769.1,,,,,,,
5/23/2022,9701359431,644308337.6,717739144.8,73510458.65,63420659.74,118028123.2,,,,,,,
5/24/2022,9825836836,646236610.7,711377660.2,72722647.21,63428518.32,109741099.3,,,,,,,
5/25/2022,9782956915,638582109.8,708494762.2,69971488.45,63393459.89,112444495.3,,,,,,,
5/26/2022,9332672759,588128196.3,699120077.8,69973414.83,63408518.6,112062739.2,,,,,,,
5/27/2022,9203058286,577780513.1,668420571.1,72368634.85,63401325.93,113682088.9,,,,,,,
5/28/2022,9373902554,606397946.6,650109386.6,75418428.49,63415449.46,117482562.7,,,,,,,
5/29/2022,9451456780,613305088.5,648795923.3,76315238.7,63391693.28,117642065.6,,,,,,,
5/30/2022,10115726229,674353731.5,649467955.7,84149921,63409501.35,118542109.8,,,,,,,
5/31/2022,9894224203,657433992.3,658688226.8,81640070.77,63543364.98,118500762.3,,,,,,,
6/1/2022,9504480318,618508340.1,663575293.9,76731303.98,63592803.51,118431417.4,,,,,,,
6/2/2022,9590183579,625650809.9,661531710.4,76209895.57,63564248.56,122649466,,,,,,,
6/3/2022,9439919570,606921475.6,658140498.4,72696480.01,63571289.63,118565530.8,,,,,,,
6/4/2022,9485458959,616947573,653951800.6,73785114.25,63591811.97,118799505.2,,,,,,,
6/5/2022,9510365467,633647289,653317770.5,74612159.66,63598496.58,118865648,,,,,,,
6/6/2022,9710989923,658071485,645640560.1,76934035.32,67830048.89,117724954.2,,,,,,,
6/7/2022,9636340802,652099852.2,646909444.5,74466575.92,67793261.82,115626162.6,,,,,,,
6/8/2022,9550405931,646148193.5,627721707.5,72689085.12,67799271.98,114489462.7,,,,,,,
6/9/2022,9551195082,645580322.1,627558266.6,72578335.1,67869344.71,114284252.6,,,,,,,
6/10/2022,9063224425,598595706.7,629020734.9,66419789.56,67813034.03,116213311,,,,,,,
6/11/2022,8655051823,576102525.6,616435572.5,63295486.03,67849180.6,117770628,,,,,,,
6/12/2022,8575119654,552720605.9,631756881.9,60582862.99,67834915.18,117345938.4,,,,,,,
6/13/2022,7929428547,467893352.3,598092638.4,53131624.93,66242474.62,116060006,,,,,,,
6/14/2022,7983400705,471331872.8,539958498.4,52745341.04,64396328.67,114525120.6,,,,,,,
6/15/2022,7962882568,474894884.6,512721698.5,55491203.55,64448740.07,113722248,,,,,,,
6/16/2022,7436043477,418840307.4,481536774.2,47830519.33,64473440.86,109737924.7,,,,,,,
6/17/2022,7735044144,435133464.3,476237742.2,47418671.59,65863165.21,100733425.5,,,,,,,
6/18/2022,7459381809,414453439.5,489820081.9,47808388.16,64795413.11,100815708.4,,,,,,,
6/19/2022,7803934436,435362921.5,359701121.7,56066788.98,62475222.5,94851032.41,,,,,,,
6/20/2022,7789066299,442593294.6,366721016.7,55019496.79,62572076.9,93461998.32,,,,,,,
6/21/2022,7805045507,437191389.7,368203954.8,48953253.66,62595362.82,92707450.32,,,,,,,
6/22/2022,7625624864,410365402.8,370825567,45609803.76,62568582.3,92063473.17,,,,,,,
6/23/2022,7816135583,446653591.5,372120808.3,51089626.77,62561250.77,87497272.75,,,,,,,
6/24/2022,7964033170,460806704.6,372170920.8,49824195.63,62561274.02,87575961.65,,,,,,,
6/25/2022,8021499145,466096700.3,371711491.3,48893886.29,63296987.48,86913957.82,,,,,,,
6/26/2022,7884318996,447564091,375553933.1,47680401.84,66708365.26,86767021.79,,,,,,,
6/27/2022,7879551756,444899246.1,375948513.5,47427572.8,66653057.19,86863834.36,,,,,,,
6/28/2022,7636618949,422806246.6,375660567.6,46337050.89,66610137.99,86748124.46,,,,,,,
6/29/2022,7635839268,398093625.5,374353390.5,39071762.75,66589136.47,88283897.37,,,,,,,
6/30/2022,7518066226,380939044.8,369195038.5,39815898.77,66575369.71,88543966.33,,,,,,,
7/1/2022,7555551752,368169178,365437994.6,41246897.59,66769028.8,88952911.97,,,,,,,
7/2/2022,7572225955,371385870.8,365889823.5,42296133.88,66723811.6,87536133.54,,,,,,,
7/3/2022,7574368634,383477351.7,365097928.8,42337626.64,66730881.13,87406495.89,,,,,,,
7/4/2022,7847203570,420341311.4,366664315.6,45464099.54,66722814.08,87330953.18,,,,,,,
7/5/2022,7790894490,415969059.2,363951333.2,44630848.84,66672359.39,90639461.82,,,,,,,
7/6/2022,7901622809,438501006.7,366999962.9,46382891.37,66682591.89,97206325.13,,,,,,,
7/7/2022,7717871233,457013296.6,371591910.9,48367531.02,66734645.89,99576170.7,,,,,,,
7/8/2022,7687858383,448378026.4,371969229.8,42308981.37,66691290.87,92023309.3,,,,,,,
7/9/2022,7677359641,447831409.1,382383655.5,42490802.23,66697202.66,92044910.18,,,,,,,
7/10/2022,7578537122,429359923.4,381826449.8,40772479.94,66694362.94,91946584.74,,,,,,,
7/11/2022,7436607826,403392940.8,381873281.3,38418810.7,66630616.53,87639033.58,,,,,,,
7/12/2022,7243844539,384118768.1,379983447.9,36255210.01,66548914.12,82722513.5,,,,,,,
7/13/2022,7512324104,411229543.9,379416200.7,39001459.92,66563892.1,82747275.59,,,,,,,
7/14/2022,7711119118,434011736.7,376210022.8,41725140.08,66563157.46,82509303.75,,,,,,,
7/15/2022,7820696446,451686759.8,378492298,42839834.54,66584643.14,81768032.61,,,,,,,
7/16/2022,8096044003,509340255.8,387867252,46398731.62,66396888.12,81276823.99,,,,,,,
7/17/2022,8026264464,504045470.4,388258595.2,45770793.38,66117755.88,80928251.78,,,,,,,
7/18/2022,8555295617,599833489.2,395170118.4,53878335.4,66037633.63,80970550.15,,,,,,,
7/19/2022,8544948457,581729341.1,400489923.3,51447528.69,65961806.31,81950870.58,,,,,,,
7/20/2022,8497016019,570461850.5,410694478.7,50705763.76,65968679.81,81627022.23,,,,,,,
7/21/2022,8578468652,585530736.4,409254848.4,50638739.13,58810038.09,81285094.51,,,,,,,
7/22/2022,8400888051,573873436.8,414266774,49254913.08,54444973.68,81193538.06,,,,,,,
7/23/2022,8346156737,569402924.1,414427770.5,49750785.71,54002936.87,81273729.87,,,,,,,
7/24/2022,8406328195,565250843.3,413952177.1,51199437.1,53504504.02,80981316.28,,,,,,,
7/25/2022,8038516071,510979663.5,416193711.4,45891476.25,53526211.9,81435357.79,,,,,,,
7/26/2022,7966793623,514511837.9,415192551.6,45493873.86,53284564.55,81547045.33,,,,,,,
7/27/2022,8433537402,581072560.7,408762627.4,51228785.93,52751333.85,81965626.16,,,,,,,
7/28/2022,8609206730,599867758.8,414648130.7,51592143.17,52457480.68,81876325.21,,,,,,,
7/29/2022,8606854283,591355833.1,417561734.3,51476089.47,52165581.9,83925990.52,,,,,,,
7/30/2022,8553083849,582683763.5,420072808.6,50781236.52,52188542.29,83430628.05,,,,,,,
7/31/2022,8487465364,576744026.6,430991186.8,50198207.53,52191431.96,83911499.21,,,,,,,
8/1/2022,8416486585,560601151.3,443438053.7,48772241.12,50905089.83,83963161.15,,,,,,,
8/2/2022,8464931031,560815600.9,440919321.2,48733230.26,49626112.78,83702368.57,,,,,,,
8/3/2022,8454024449,558240929.7,436329302.8,48478722.38,49609764.51,84313826.05,,,,,,,
8/4/2022,8400239084,553067086.3,436225177.2,47943324.1,49433503.19,84780343.07,,,,,,,
8/5/2022,8654694190,600351314.9,438200786.5,51831557.18,49241896.88,84140003.06,,,,,,,
8/6/2022,8553806462,585006853.4,442411540.1,50314552,49252147.87,84038438.27,,,,,,,
8/7/2022,8514696932,588422733.9,442850571.1,50629156.39,49253315.44,84153873.19,,,,,,,
8/8/2022,8814951051,608138368.6,444044596.6,52870930.52,49252810.49,83767102.48,,,,,,,
8/9/2022,8682332633,579793911.3,449854902.1,51927635.7,49250794.84,82810179.03,,,,,,,
8/10/2022,8951430474,632118981.3,451208361,57067643.05,49207492.75,82768961.16,,,,,,,
8/11/2022,8943096855,643833543.1,451583990,58623812.12,48983696.46,81876138.75,,,,,,,
8/12/2022,9082664157,674403870.9,458118956.7,60945668.02,48849410.55,80221752.19,,,,,,,
8/13/2022,9156119549,684280558.9,458118956.7,62023810.7,48722311.75,80033909.32,,,,,,,
8/14/2022,8990112182,665432885.7,458118956.7,60560535.79,48471005.14,80101955.17,,,,,,,
8/15/2022,8886190385,644936376.2,464074177.3,59595643.03,48233257.28,80168876.84,,,,,,,
8/16/2022,8803277854,632902896.8,467025883.8,58977196.11,48546814.41,80109263.3,,,,,,,
8/17/2022,8663362185,613567789.5,465000778.9,56483248.61,48528318.53,79808702.89,,,,,,,
8/18/2022,8645892873,615459588.5,463677457.6,57649020.09,48521326.11,79656227.19,,,,,,,
8/19/2022,8069568962,536426822.4,463765878.7,49068732.35,48477953.92,79900803.38,,,,,,,
8/20/2022,8016812451,526754017.9,455420078,48130332.1,48451536.53,81338968.34,,,,,,,
8/21/2022,8088876748,546044060,440089463.2,49469557.39,48453045.26,81353462.71,,,,,,,
8/22/2022,8115618540,549839983.5,441252015.7,49862359.92,48597455.11,81080135.33,,,,,,,
8/23/2022,8184757086,564735661.6,442453084,51082787.59,48533477.85,81645881.14,,,,,,,
8/24/2022,8145593605,562353598.8,443376991.7,50833416.43,48521118.88,81582903.76,,,,,,,
