Date,Livepeer (#),Chainlink (#),Worldcoin (#),The Graph (#),Ethereum Name Service (#),Gitcoin (#),Render Network (#),UMA (#),Aragon (#),Kleros (#),Tornado Cash (#),Bounce Finance (#),Arkham (#),Instadapp (#)
2022-01-24,2512319.00,646200.00,,91713.00,58475.00,18592.00,10450.00,17481.00,12204.00,9092.00,7464.00,3258.00,,3839.00
2022-01-25,2512302.00,646350.00,,91756.00,58418.00,18597.00,10477.00,17486.00,12214.00,9093.00,7462.00,3261.00,,3839.00
2022-01-26,2512287.00,646597.00,,91800.00,58424.00,18600.00,10486.00,17492.00,12219.00,9095.00,7466.00,3261.00,,3847.00
2022-01-27,2512285.00,646836.00,,91859.00,58360.00,18598.00,10504.00,17496.00,12232.00,9091.00,7464.00,3252.00,,3851.00
2022-01-28,2512288.00,647019.00,,91940.00,58335.00,18602.00,10517.00,17511.00,12243.00,9094.00,7466.00,3253.00,,3855.00
2022-01-29,2512285.00,647180.00,,91988.00,58310.00,18598.00,10546.00,17514.00,12248.00,9094.00,7462.00,3253.00,,3854.00
2022-01-30,2512257.00,647300.00,,92040.00,58311.00,18610.00,10568.00,17526.00,12260.00,9090.00,7464.00,3263.00,,3856.00
2022-01-31,2512247.00,647479.00,,92079.00,58290.00,18713.00,10588.00,17526.00,12271.00,9090.00,7467.00,3270.00,,3861.00
2022-02-01,2512240.00,647734.00,,92121.00,58249.00,18718.00,10621.00,17544.00,12273.00,9090.00,7466.00,3270.00,,3862.00
2022-02-02,2512239.00,648016.00,,92186.00,58243.00,18723.00,10630.00,17548.00,12286.00,9089.00,7474.00,3273.00,,3861.00
2022-02-03,2512237.00,648222.00,,92227.00,58223.00,18725.00,10698.00,17559.00,12299.00,9091.00,7476.00,3279.00,,3860.00
2022-02-04,2512225.00,648549.00,,92294.00,58192.00,18751.00,10720.00,17560.00,12310.00,9092.00,7472.00,3282.00,,3863.00
2022-02-05,2512208.00,648694.00,,92330.00,58182.00,18742.00,10810.00,17564.00,12314.00,9092.00,7470.00,3282.00,,3866.00
2022-02-06,2512182.00,649029.00,,92384.00,57968.00,18742.00,10873.00,17569.00,12319.00,9090.00,7469.00,3289.00,,3865.00
2022-02-07,2512163.00,649460.00,,92449.00,57902.00,18744.00,10908.00,17571.00,12336.00,9092.00,7473.00,3301.00,,3861.00
2022-02-08,2512132.00,649464.00,,92525.00,57828.00,18746.00,10937.00,17573.00,12340.00,9090.00,7474.00,3307.00,,3861.00
2022-02-09,2512133.00,649651.00,,92601.00,57757.00,18739.00,10965.00,17575.00,12347.00,9087.00,7472.00,3306.00,,3868.00
2022-02-10,2512120.00,649929.00,,92665.00,57689.00,18734.00,10980.00,17577.00,12349.00,9088.00,7472.00,3314.00,,3865.00
2022-02-11,2512108.00,649967.00,,92720.00,57657.00,18684.00,10995.00,17579.00,12356.00,9083.00,7474.00,3316.00,,3867.00
2022-02-12,2512092.00,650087.00,,92785.00,57645.00,18692.00,11032.00,17593.00,12351.00,9079.00,7473.00,3321.00,,3871.00
2022-02-13,2512057.00,650180.00,,92853.00,57669.00,18686.00,11085.00,17586.00,12367.00,9080.00,7473.00,3333.00,,3871.00
2022-02-14,2512041.00,650500.00,,92909.00,57624.00,18681.00,11145.00,17582.00,12391.00,9074.00,7486.00,3345.00,,3872.00
2022-02-15,2511995.00,650702.00,,93027.00,57617.00,18720.00,11257.00,17592.00,12374.00,9072.00,7491.00,3352.00,,3873.00
2022-02-16,2511968.00,650976.00,,93093.00,57601.00,18729.00,11368.00,17603.00,12382.00,9070.00,7548.00,3358.00,,3874.00
2022-02-17,2511960.00,651159.00,,93164.00,57565.00,18732.00,11381.00,17617.00,12386.00,9069.00,7543.00,3365.00,,3869.00
2022-02-18,2511971.00,651504.00,,93208.00,57534.00,18733.00,11409.00,17623.00,12392.00,9071.00,7534.00,3366.00,,3872.00
2022-02-19,2511967.00,651939.00,,93319.00,57512.00,18737.00,11461.00,17627.00,12396.00,9074.00,7529.00,3367.00,,3873.00
2022-02-20,2511948.00,652265.00,,93366.00,57486.00,18751.00,11516.00,17630.00,12409.00,9069.00,7543.00,3371.00,,3870.00
2022-02-21,2511939.00,652570.00,,93449.00,57468.00,18748.00,11551.00,17643.00,12417.00,9067.00,7551.00,3376.00,,3865.00
2022-02-22,2511937.00,652930.00,,93537.00,57426.00,18747.00,11576.00,17643.00,12423.00,9063.00,7550.00,3382.00,,3863.00
2022-02-23,2511910.00,653212.00,,93602.00,57379.00,18743.00,11610.00,17648.00,12427.00,9062.00,7558.00,3381.00,,3859.00
2022-02-24,2511903.00,653588.00,,93660.00,57289.00,18743.00,11621.00,17654.00,12439.00,9058.00,7559.00,3382.00,,3851.00
2022-02-25,2511874.00,653945.00,,93735.00,57290.00,18740.00,11661.00,17651.00,12455.00,9057.00,7562.00,3389.00,,3851.00
2022-02-26,2511866.00,653951.00,,93812.00,57321.00,18759.00,11715.00,17660.00,12461.00,9056.00,7580.00,3384.00,,3852.00
2022-02-27,2511847.00,654289.00,,93944.00,57402.00,18762.00,11777.00,17667.00,12468.00,9055.00,7632.00,3387.00,,3851.00
2022-02-28,2511841.00,654693.00,,94033.00,57395.00,18770.00,11809.00,17696.00,12474.00,9056.00,7647.00,3396.00,,3851.00
2022-03-01,2511822.00,655090.00,,94121.00,57392.00,18772.00,11837.00,17762.00,12491.00,9052.00,7652.00,3399.00,,3851.00
2022-03-02,2511787.00,655451.00,,94225.00,57391.00,18776.00,11918.00,17809.00,12499.00,9051.00,7668.00,3401.00,,3851.00
2022-03-03,2511774.00,655690.00,,94288.00,57399.00,18788.00,11935.00,17812.00,12504.00,9049.00,7682.00,3402.00,,3852.00
2022-03-04,2511769.00,655835.00,,94366.00,57396.00,18788.00,11954.00,17837.00,12521.00,9048.00,7690.00,3403.00,,3851.00
2022-03-05,2511767.00,656019.00,,94430.00,57426.00,18794.00,11982.00,17841.00,12529.00,9047.00,7699.00,3405.00,,3846.00
2022-03-06,2511708.00,655909.00,,94435.00,57419.00,18793.00,11995.00,17833.00,12533.00,9046.00,7693.00,3408.00,,3847.00
2022-03-07,2511688.00,656228.00,,94481.00,57387.00,18794.00,11998.00,17842.00,12544.00,9041.00,7689.00,3410.00,,3845.00
2022-03-08,2454199.00,656313.00,,94554.00,57370.00,18845.00,12013.00,17837.00,12553.00,9042.00,7697.00,3413.00,,3846.00
2022-03-09,2416090.00,655908.00,,94526.00,57362.00,18931.00,12020.00,17839.00,12567.00,9039.00,7714.00,3418.00,,3842.00
2022-03-10,2403587.00,655826.00,,94583.00,57410.00,18929.00,12042.00,17840.00,12573.00,9037.00,7719.00,3414.00,,3841.00
2022-03-11,2403547.00,656056.00,,94591.00,57384.00,18928.00,12058.00,17847.00,12569.00,9032.00,7717.00,3423.00,,3843.00
2022-03-12,2403461.00,656136.00,,94644.00,57382.00,18933.00,12094.00,17862.00,12575.00,9027.00,7720.00,3429.00,,3838.00
2022-03-13,2403391.00,654742.00,,94729.00,57403.00,18952.00,12128.00,17881.00,12582.00,9020.00,7714.00,3428.00,,3837.00
2022-03-14,2403368.00,655072.00,,94685.00,57402.00,18962.00,12168.00,17897.00,12592.00,9019.00,7724.00,3431.00,,3835.00
2022-03-15,2403334.00,654714.00,,94719.00,57410.00,18890.00,12193.00,17853.00,12581.00,9013.00,7722.00,3433.00,,3835.00
2022-03-16,2403313.00,654018.00,,94846.00,57490.00,18918.00,12232.00,17852.00,12586.00,9022.00,7728.00,3439.00,,3831.00
2022-03-17,2403305.00,654165.00,,94907.00,57477.00,18914.00,12247.00,17864.00,12585.00,9020.00,7728.00,3441.00,,3830.00
2022-03-18,2403264.00,654422.00,,94960.00,57437.00,18926.00,12257.00,17859.00,12598.00,9018.00,7723.00,3442.00,,3827.00
2022-03-19,2403235.00,654627.00,,95049.00,57410.00,18930.00,12292.00,17853.00,12604.00,9026.00,7726.00,3484.00,,3825.00
2022-03-20,2403190.00,654701.00,,95092.00,57500.00,18935.00,12314.00,17856.00,12610.00,9027.00,7728.00,3476.00,,3823.00
2022-03-21,2403150.00,654626.00,,95159.00,57553.00,18951.00,12357.00,17838.00,12617.00,9033.00,7722.00,3484.00,,3823.00
2022-03-22,2403119.00,654863.00,,95210.00,57553.00,18956.00,12381.00,17837.00,12623.00,9035.00,7710.00,3485.00,,3824.00
2022-03-23,2403070.00,654765.00,,95245.00,57716.00,18952.00,12406.00,17844.00,12631.00,9033.00,7703.00,3485.00,,3824.00
2022-03-24,2403045.00,655140.00,,95313.00,57728.00,18956.00,12410.00,17867.00,12643.00,9036.00,7715.00,3485.00,,3822.00
2022-03-25,2403020.00,655474.00,,95403.00,57673.00,18959.00,12431.00,17862.00,12654.00,9036.00,7710.00,3489.00,,3821.00
2022-03-26,2402987.00,655514.00,,95451.00,57632.00,18951.00,12452.00,17856.00,12649.00,9033.00,7707.00,3493.00,,3817.00
2022-03-27,2402926.00,655792.00,,95514.00,57625.00,19065.00,12456.00,17859.00,12647.00,9041.00,7713.00,3498.00,,3814.00
2022-03-28,2402896.00,656087.00,,95618.00,57613.00,19064.00,12496.00,17866.00,12653.00,9043.00,7702.00,3509.00,,3814.00
2022-03-29,2402894.00,656381.00,,95710.00,57602.00,19068.00,12544.00,17909.00,12655.00,9050.00,7710.00,3513.00,,3811.00
2022-03-30,2402875.00,656294.00,,95769.00,57410.00,19063.00,12559.00,17921.00,12662.00,9047.00,7702.00,3510.00,,3811.00
2022-03-31,2402800.00,656518.00,,95859.00,57403.00,19065.00,12582.00,17915.00,12668.00,9045.00,7706.00,3508.00,,3816.00
2022-04-01,2402775.00,656613.00,,95912.00,57382.00,19099.00,12592.00,17925.00,12663.00,9049.00,7701.00,3512.00,,3819.00
2022-04-02,2402741.00,656796.00,,96001.00,57345.00,19090.00,12619.00,17933.00,12676.00,9048.00,7699.00,3516.00,,3819.00
2022-04-03,2402721.00,657005.00,,96083.00,57316.00,19092.00,12645.00,17961.00,12682.00,9050.00,7700.00,3522.00,,3818.00
2022-04-04,2402705.00,657270.00,,96162.00,57305.00,19092.00,12658.00,17973.00,12685.00,9047.00,7706.00,3518.00,,3818.00
2022-04-05,2402684.00,657390.00,,96220.00,57279.00,19094.00,12670.00,17982.00,12692.00,9045.00,7708.00,3522.00,,3815.00
2022-04-06,2402675.00,657576.00,,96261.00,57247.00,19099.00,12671.00,17981.00,12694.00,9042.00,7700.00,3523.00,,3830.00
2022-04-07,2402660.00,657575.00,,96288.00,57239.00,19102.00,12691.00,17989.00,12706.00,9039.00,7700.00,3526.00,,3834.00
2022-04-08,2402640.00,657758.00,,96353.00,57222.00,19173.00,12713.00,17988.00,12709.00,9045.00,7706.00,3526.00,,3833.00
2022-04-09,2402608.00,657802.00,,96353.00,57195.00,19164.00,12725.00,17985.00,12717.00,9046.00,7708.00,3524.00,,3834.00
2022-04-10,2402061.00,657857.00,,96391.00,57236.00,19165.00,12747.00,17981.00,12723.00,9041.00,7703.00,3522.00,,3831.00
2022-04-11,2402059.00,658002.00,,96446.00,57221.00,19165.00,12759.00,17984.00,12736.00,9036.00,7704.00,3529.00,,3828.00
2022-04-12,2402040.00,658139.00,,96482.00,57198.00,19157.00,12761.00,17989.00,12747.00,9037.00,7707.00,3526.00,,3827.00
2022-04-13,2402012.00,657486.00,,96521.00,57195.00,19155.00,12766.00,17990.00,12753.00,9040.00,7707.00,3540.00,,3827.00
2022-04-14,2401981.00,657644.00,,96578.00,57205.00,19154.00,12784.00,17998.00,12755.00,9043.00,7702.00,3538.00,,3823.00
2022-04-15,2401951.00,657816.00,,96604.00,57203.00,19147.00,12809.00,18003.00,12765.00,9041.00,7703.00,3549.00,,3831.00
2022-04-16,2401898.00,657904.00,,96652.00,57199.00,19154.00,12826.00,18003.00,12762.00,9042.00,7702.00,3544.00,,3830.00
2022-04-17,2401860.00,658076.00,,96773.00,57225.00,19153.00,12830.00,18008.00,12763.00,9041.00,7706.00,3546.00,,3830.00
2022-04-18,2401821.00,658265.00,,96822.00,57204.00,19157.00,12827.00,18005.00,12764.00,9087.00,7701.00,3543.00,,3827.00
2022-04-19,2401793.00,658421.00,,96914.00,57157.00,19156.00,12845.00,18003.00,12763.00,9090.00,7708.00,3540.00,,3830.00
2022-04-20,2401771.00,658616.00,,96918.00,57156.00,19158.00,12847.00,18012.00,12770.00,9087.00,7707.00,3543.00,,3831.00
2022-04-21,2401821.00,658841.00,,96973.00,57171.00,19156.00,12862.00,18031.00,12777.00,9087.00,7724.00,3548.00,,3832.00
2022-04-22,2401807.00,658964.00,,97032.00,57138.00,19148.00,12875.00,18032.00,12778.00,9090.00,7737.00,3549.00,,3832.00
2022-04-23,2401760.00,659072.00,,97078.00,57151.00,19146.00,12875.00,18033.00,12785.00,9091.00,7736.00,3552.00,,3830.00
2022-04-24,2401760.00,659242.00,,97131.00,57187.00,19141.00,12887.00,18030.00,12794.00,9088.00,7740.00,3556.00,,3825.00
2022-04-25,2401765.00,659304.00,,97172.00,57203.00,19143.00,12900.00,18028.00,12799.00,9085.00,7735.00,3560.00,,3826.00
2022-04-26,2401757.00,659414.00,,97214.00,57169.00,19140.00,12906.00,18031.00,12806.00,9083.00,7733.00,3562.00,,3823.00
2022-04-27,2401733.00,659530.00,,97271.00,57248.00,19139.00,12916.00,18030.00,12809.00,9082.00,7732.00,3565.00,,3823.00
2022-04-28,2401733.00,659690.00,,97316.00,57251.00,19141.00,12921.00,18033.00,12814.00,9083.00,7737.00,3567.00,,3822.00
2022-04-29,2401698.00,659790.00,,97352.00,57238.00,19146.00,12925.00,18032.00,12819.00,9079.00,7735.00,3562.00,,3821.00
2022-04-30,2401681.00,659841.00,,97397.00,57161.00,19147.00,12927.00,18041.00,12821.00,9078.00,7734.00,3566.00,,3818.00
2022-05-01,2401676.00,659774.00,,97445.00,57181.00,19144.00,12946.00,18020.00,12826.00,9076.00,7732.00,3567.00,,3816.00
2022-05-02,2401678.00,659956.00,,97495.00,57224.00,19146.00,12965.00,18016.00,12832.00,9073.00,7729.00,3570.00,,3813.00
2022-05-03,2401676.00,660019.00,,97529.00,57396.00,19157.00,12964.00,18024.00,12837.00,9073.00,7727.00,3576.00,,3813.00
2022-05-04,2401671.00,660115.00,,97612.00,57477.00,19161.00,12973.00,18028.00,12849.00,9076.00,7725.00,3575.00,,3813.00
2022-05-05,2401665.00,660221.00,,97704.00,57442.00,19164.00,12973.00,18032.00,12866.00,9079.00,7729.00,3581.00,,3813.00
2022-05-06,2401664.00,660273.00,,97724.00,57447.00,19178.00,12972.00,18157.00,12863.00,9079.00,7727.00,3583.00,,3815.00
2022-05-07,2401651.00,660390.00,,97768.00,57424.00,19166.00,12978.00,18163.00,12867.00,9079.00,7714.00,3583.00,,3815.00
2022-05-08,2401630.00,660328.00,,97779.00,57360.00,19159.00,12968.00,18164.00,12867.00,9076.00,7711.00,3583.00,,3811.00
2022-05-09,2401621.00,660562.00,,97842.00,57309.00,19157.00,12989.00,18117.00,12865.00,9071.00,7708.00,3582.00,,3809.00
2022-05-10,2401626.00,660655.00,,97911.00,57269.00,19159.00,13012.00,18098.00,12869.00,9072.00,7718.00,3583.00,,3807.00
2022-05-11,2401647.00,661741.00,,98146.00,57356.00,19156.00,13042.00,18082.00,12875.00,9070.00,7725.00,3598.00,,3807.00
2022-05-12,2401670.00,663127.00,,98406.00,57360.00,19162.00,13068.00,18095.00,12869.00,9066.00,7730.00,3597.00,,3809.00
2022-05-13,2401673.00,663703.00,,98605.00,57370.00,19148.00,13071.00,18111.00,12882.00,9068.00,7716.00,3606.00,,3807.00
2022-05-14,2400229.00,664258.00,,98817.00,57426.00,19171.00,13095.00,18123.00,12870.00,9064.00,7718.00,3611.00,,3801.00
2022-05-15,2398974.00,664763.00,,99024.00,57452.00,19197.00,13118.00,18136.00,12864.00,9078.00,7714.00,3615.00,,3797.00
2022-05-16,2398957.00,665233.00,,99143.00,57483.00,19269.00,13138.00,18134.00,12869.00,9077.00,7708.00,3620.00,,3799.00
2022-05-17,2398609.00,664881.00,,99282.00,57515.00,19323.00,13145.00,18144.00,12878.00,9080.00,7709.00,3610.00,,3796.00
2022-05-18,2396297.00,664693.00,,99305.00,57479.00,19329.00,13159.00,18154.00,12886.00,9078.00,7714.00,3617.00,,3793.00
2022-05-19,2395557.00,665071.00,,99369.00,57570.00,19334.00,13175.00,18147.00,12883.00,9081.00,7712.00,3621.00,,3793.00
2022-05-20,2394922.00,665307.00,,99421.00,57642.00,19336.00,13186.00,18152.00,12887.00,9078.00,7712.00,3627.00,,3792.00
2022-05-21,2393990.00,665382.00,,99499.00,57682.00,19354.00,13196.00,18197.00,12902.00,9076.00,7712.00,3626.00,,3790.00
2022-05-22,2392115.00,665607.00,,99549.00,57708.00,19352.00,13202.00,18177.00,12896.00,9074.00,7710.00,3629.00,,3787.00
2022-05-23,2390954.00,665659.00,,99592.00,57712.00,19351.00,13203.00,18184.00,12899.00,9077.00,7714.00,3634.00,,3782.00
2022-05-24,2390454.00,665736.00,,99659.00,57738.00,19370.00,13216.00,18189.00,12905.00,9080.00,7726.00,3638.00,,3783.00
2022-05-25,2390443.00,665940.00,,99740.00,57745.00,19388.00,13230.00,18199.00,12915.00,9079.00,7729.00,3638.00,,3783.00
2022-05-26,2390431.00,666112.00,,99796.00,57772.00,19392.00,13231.00,18199.00,12920.00,9079.00,7739.00,3639.00,,3782.00
2022-05-27,2390424.00,666265.00,,99838.00,57786.00,19401.00,13231.00,18213.00,12922.00,9080.00,7739.00,3641.00,,3781.00
2022-05-28,2390423.00,666462.00,,99867.00,57809.00,19421.00,13241.00,18202.00,12926.00,9077.00,7736.00,3642.00,,3779.00
2022-05-29,2390394.00,666710.00,,99879.00,57826.00,19440.00,13247.00,18210.00,12925.00,9079.00,7739.00,3645.00,,3773.00
2022-05-30,2390393.00,666887.00,,99943.00,57836.00,19450.00,13265.00,18215.00,12928.00,9079.00,7738.00,3654.00,,3774.00
2022-05-31,2389298.00,667114.00,,99984.00,57870.00,19466.00,13269.00,18205.00,12934.00,9077.00,7741.00,3655.00,,3775.00
2022-06-01,2389307.00,667369.00,,100063.00,57885.00,19466.00,13268.00,18219.00,12944.00,9079.00,7749.00,3660.00,,3772.00
2022-06-02,2389319.00,667548.00,,100129.00,57916.00,19479.00,13276.00,18224.00,12944.00,9075.00,7748.00,3659.00,,3773.00
2022-06-03,2389319.00,667757.00,,100198.00,57935.00,19485.00,13282.00,18225.00,12958.00,9076.00,7752.00,3664.00,,3771.00
2022-06-04,2389232.00,667971.00,,100279.00,57946.00,19494.00,13286.00,18226.00,12958.00,9073.00,7750.00,3670.00,,3768.00
2022-06-05,2388964.00,668129.00,,100329.00,57976.00,19514.00,13293.00,18234.00,12957.00,9071.00,7751.00,3670.00,,3766.00
2022-06-06,2388476.00,668339.00,,100385.00,57975.00,20159.00,13294.00,18230.00,12964.00,9074.00,7750.00,3672.00,,3765.00
2022-06-07,2388486.00,668555.00,,100379.00,57995.00,20158.00,13305.00,18238.00,12962.00,9073.00,7756.00,3672.00,,3764.00
2022-06-08,2388497.00,668777.00,,100520.00,58028.00,20165.00,13308.00,18243.00,12970.00,9075.00,7755.00,3676.00,,3764.00
2022-06-09,2388505.00,668955.00,,100607.00,58043.00,20165.00,13313.00,18249.00,12970.00,9072.00,7756.00,3675.00,,3761.00
2022-06-10,2388501.00,669125.00,,100638.00,58037.00,20167.00,13324.00,18247.00,12974.00,9072.00,7755.00,3679.00,,3759.00
2022-06-11,2388493.00,669399.00,,100737.00,58035.00,20162.00,13331.00,18255.00,12970.00,9070.00,7750.00,3679.00,,3757.00
2022-06-12,2388431.00,669694.00,,100771.00,58057.00,20170.00,13329.00,18262.00,12970.00,9065.00,7744.00,3679.00,,3754.00
2022-06-13,2388441.00,670842.00,,100943.00,58026.00,20179.00,13359.00,18274.00,12976.00,9065.00,7747.00,3685.00,,3749.00
2022-06-14,2388442.00,671785.00,,101171.00,58018.00,20181.00,13384.00,18318.00,12978.00,9062.00,7739.00,3684.00,,3743.00
2022-06-15,2388443.00,672790.00,,101312.00,57965.00,20180.00,13399.00,18323.00,13042.00,9063.00,7737.00,3689.00,,3735.00
2022-06-16,2388476.00,672962.00,,101477.00,57984.00,20186.00,13441.00,18334.00,13051.00,9063.00,7733.00,3704.00,,3733.00
2022-06-17,2387155.00,673725.00,,101642.00,57994.00,20183.00,13480.00,18342.00,13052.00,9063.00,7727.00,3716.00,,3731.00
2022-06-18,2387138.00,674620.00,,101811.00,57982.00,20183.00,13536.00,18352.00,13054.00,9059.00,7721.00,3719.00,,3723.00
2022-06-19,2387140.00,674993.00,,101979.00,57992.00,20188.00,13585.00,18340.00,13059.00,9062.00,7718.00,3726.00,,3718.00
2022-06-20,2386949.00,675668.00,,102067.00,57992.00,20226.00,13622.00,18348.00,13066.00,9060.00,7715.00,3736.00,,3717.00
2022-06-21,2386872.00,675845.00,,102204.00,57996.00,20239.00,13624.00,18359.00,13076.00,9062.00,7723.00,3741.00,,3716.00
2022-06-22,2386668.00,674169.00,,102335.00,57995.00,20236.00,13646.00,18363.00,12994.00,9062.00,7719.00,3745.00,,3716.00
2022-06-23,2386663.00,674542.00,,102477.00,57999.00,20213.00,13686.00,18367.00,12916.00,9059.00,7721.00,3744.00,,3716.00
2022-06-24,2386654.00,675045.00,,102614.00,57930.00,20207.00,13704.00,18369.00,12901.00,9059.00,7713.00,3744.00,,3716.00
2022-06-25,2386622.00,675506.00,,102778.00,57937.00,20206.00,13725.00,18381.00,12892.00,9057.00,7712.00,3743.00,,3715.00
2022-06-26,2386607.00,676021.00,,102926.00,57944.00,20205.00,13728.00,18377.00,12886.00,9054.00,7709.00,3751.00,,3712.00
2022-06-27,2386615.00,676019.00,,103046.00,57934.00,20209.00,13738.00,18386.00,12892.00,9056.00,7715.00,3759.00,,3708.00
2022-06-28,2386610.00,675050.00,,103178.00,57944.00,20215.00,13772.00,18382.00,12890.00,9057.00,7714.00,3761.00,,3707.00
2022-06-29,2386617.00,674722.00,,103313.00,57953.00,20211.00,13800.00,18389.00,12890.00,9054.00,7718.00,3779.00,,3709.00
2022-06-30,2386590.00,671821.00,,103475.00,57963.00,20225.00,13845.00,18410.00,12894.00,9057.00,7715.00,3782.00,,3706.00
2022-07-01,2386576.00,672791.00,,103712.00,58010.00,20230.00,13984.00,18421.00,12894.00,9057.00,7711.00,3793.00,,3707.00
2022-07-02,2383607.00,674022.00,,104091.00,58108.00,20233.00,14189.00,18440.00,12905.00,9054.00,7718.00,3793.00,,3707.00
2022-07-03,2383599.00,674690.00,,104318.00,58196.00,20247.00,14300.00,18451.00,12912.00,9063.00,7720.00,3784.00,,3702.00
2022-07-04,2383597.00,675625.00,,104324.00,58233.00,20243.00,14396.00,18482.00,12922.00,9070.00,7728.00,3788.00,,3700.00
2022-07-05,2383557.00,676089.00,,104492.00,58294.00,19845.00,14438.00,18478.00,12922.00,9071.00,7726.00,3793.00,,3702.00
2022-07-06,2383533.00,676388.00,,104631.00,58322.00,19862.00,14466.00,18478.00,12917.00,9071.00,7722.00,3792.00,,3704.00
2022-07-07,2382295.00,677039.00,,104800.00,58359.00,19895.00,14510.00,18477.00,12919.00,9074.00,7716.00,3799.00,,3702.00
2022-07-08,2382212.00,677505.00,,104948.00,58395.00,19915.00,14543.00,18471.00,12906.00,9076.00,7706.00,3798.00,,3700.00
2022-07-09,2382158.00,677983.00,,105100.00,58423.00,19953.00,14562.00,18464.00,12899.00,9075.00,7708.00,3798.00,,3700.00
2022-07-10,2381954.00,678326.00,,105176.00,58227.00,19987.00,14590.00,18461.00,12899.00,9075.00,7709.00,3803.00,,3696.00
2022-07-11,2381953.00,678823.00,,105330.00,58241.00,19981.00,14493.00,18473.00,12904.00,9073.00,7715.00,3805.00,,3695.00
2022-07-12,2381950.00,679312.00,,104074.00,58116.00,19975.00,14520.00,18493.00,12913.00,9079.00,7712.00,3803.00,,3693.00
2022-07-13,2381984.00,679667.00,,104167.00,58116.00,20018.00,14459.00,18495.00,12934.00,9077.00,7717.00,3805.00,,3690.00
2022-07-14,2381979.00,680152.00,,104313.00,58144.00,20029.00,14479.00,18494.00,12926.00,9072.00,7719.00,3806.00,,3692.00
2022-07-15,2381983.00,680604.00,,104456.00,58150.00,20039.00,14500.00,18503.00,12927.00,9062.00,7720.00,3810.00,,3692.00
2022-07-16,2381976.00,681278.00,,104707.00,58213.00,20025.00,14535.00,18512.00,12935.00,9100.00,7717.00,3815.00,,3691.00
2022-07-17,2381969.00,681943.00,,104976.00,58251.00,20055.00,14561.00,18526.00,12938.00,9109.00,7715.00,3820.00,,3688.00
2022-07-18,2381971.00,682631.00,,105208.00,58283.00,20059.00,14599.00,18540.00,12935.00,9114.00,7714.00,3820.00,,3690.00
2022-07-19,2381957.00,683273.00,,105417.00,58322.00,20054.00,14637.00,18562.00,12933.00,9114.00,7715.00,3827.00,,3690.00
2022-07-20,2381953.00,683729.00,,105651.00,58357.00,20061.00,14635.00,18573.00,12935.00,9123.00,7719.00,3832.00,,3689.00
2022-07-21,2381961.00,684257.00,,105862.00,58364.00,20064.00,14655.00,18579.00,12938.00,9120.00,7721.00,3832.00,,3687.00
2022-07-22,2381959.00,684675.00,,106056.00,58359.00,20037.00,14675.00,18576.00,12944.00,9114.00,7725.00,3837.00,,3687.00
2022-07-23,2381947.00,685020.00,,106236.00,58374.00,20056.00,14711.00,18593.00,12950.00,9113.00,7711.00,3839.00,,3685.00
2022-07-24,2381927.00,685134.00,,106373.00,58417.00,20067.00,14744.00,18610.00,12950.00,9107.00,7701.00,3838.00,,3681.00
2022-07-25,2381924.00,685424.00,,106457.00,58338.00,20099.00,14758.00,18601.00,12958.00,9104.00,7706.00,3840.00,,3679.00
2022-07-26,2381941.00,685448.00,,106617.00,58342.00,20116.00,14731.00,18610.00,12959.00,9099.00,7710.00,3847.00,,3679.00
2022-07-27,2381935.00,685683.00,,106853.00,58376.00,20132.00,14775.00,18622.00,12966.00,9097.00,7712.00,3854.00,,3680.00
2022-07-28,2381954.00,686062.00,,106981.00,58375.00,20141.00,14784.00,18631.00,12968.00,9095.00,7718.00,3885.00,,3679.00
2022-07-29,2381971.00,686435.00,,107150.00,58410.00,20142.00,14799.00,18657.00,12970.00,9094.00,7726.00,3903.00,,3678.00
2022-07-30,2381927.00,686463.00,,107294.00,58420.00,20209.00,14816.00,18666.00,12962.00,9097.00,7724.00,3893.00,,3676.00
2022-07-31,2381885.00,686638.00,,107444.00,58436.00,20220.00,14847.00,18675.00,12973.00,9093.00,7726.00,3897.00,,3676.00
2022-08-01,2381876.00,686881.00,,107562.00,58432.00,20172.00,14858.00,18673.00,12976.00,9094.00,7728.00,3903.00,,3678.00
2022-08-02,2381862.00,687158.00,,107683.00,58448.00,20180.00,14876.00,18670.00,12943.00,9093.00,7722.00,3904.00,,3677.00
2022-08-03,2380696.00,687246.00,,107856.00,58429.00,20190.00,14895.00,18678.00,12945.00,9100.00,7732.00,3914.00,,3677.00
2022-08-04,2380693.00,687460.00,,107957.00,58426.00,20189.00,14906.00,18695.00,12947.00,9101.00,7738.00,3929.00,,3677.00
2022-08-05,2379509.00,687620.00,,107389.00,58442.00,20203.00,14927.00,18703.00,12942.00,9101.00,7737.00,3931.00,,3674.00
2022-08-06,2379173.00,687803.00,,107539.00,58450.00,20216.00,14938.00,18706.00,12950.00,9100.00,7739.00,3935.00,,3672.00
2022-08-07,2378226.00,687661.00,,107641.00,58663.00,20228.00,14948.00,18710.00,12946.00,9094.00,7745.00,3942.00,,3675.00
2022-08-08,2378237.00,687930.00,,107845.00,58658.00,20254.00,14973.00,18714.00,12953.00,9046.00,7760.00,3949.00,,3674.00
2022-08-09,2378208.00,688107.00,,107911.00,58663.00,20258.00,14960.00,18716.00,12955.00,9048.00,7781.00,3958.00,,3672.00
