Date,Aave ($),Compound ($),BENQI ($),Venus ($),Radiant Capital ($),TrueFi ($),Maple Finance ($),Notional Finance ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Silo Finance ($),Morpho ($),Shoebill Finance ($)
2022-09-13,233627.93,78052.54,18830.90,45094.78,6550.19,15133.52,1359.40,120898.75,20642.68,18831.62,22831.35,,,0.00,
2022-09-14,54627.41,178432.72,14615.02,27824.69,9684.01,27957.38,6666.35,12835.40,7913.51,6361.11,101810.37,,,0.00,
2022-09-15,136818.65,172112.82,33121.70,43335.30,7995.64,14488.39,15738.45,2606.41,24479.81,14027.34,201250.72,,,0.00,
2022-09-16,78171.32,35682.40,13551.12,17836.23,6174.92,18808.87,357.68,3045.72,10431.50,5927.75,28471.15,,,0.00,
2022-09-17,72978.95,62679.38,8231.01,17574.23,21994.45,21683.45,737.47,67014.59,18740.17,2799.17,10339.03,,,0.00,
2022-09-18,67451.16,27546.57,14123.53,22527.05,5873.58,17656.62,64.98,12485.48,74081.15,13228.29,2966.33,,,0.00,
2022-09-19,164798.06,64388.34,23949.70,34962.77,73254.31,15874.37,45086.51,7435.60,41543.49,8807.53,62845.48,,,0.00,
2022-09-20,45353.55,62080.83,13957.15,16255.61,10100.89,14801.94,147.02,32941.29,25254.83,6393.61,18134.54,,,0.00,
2022-09-21,62529.34,51320.11,11440.11,26326.94,7115.33,18842.20,2940.04,9843.62,5692.26,2999.54,4001.08,,,0.00,
2022-09-22,91895.35,71205.34,21244.53,20730.55,5950.02,17602.13,1337.25,79.48,5249.41,8214.77,1330.24,,,0.00,
2022-09-23,166078.16,53386.37,12878.42,11479.03,3412.76,17979.90,7093.03,10365.74,9218.43,7965.65,989.03,,,0.00,
2022-09-24,48098.92,50636.93,7857.74,21356.64,3467.85,14966.46,4893.33,7588.75,16952.78,12614.10,51522.40,,,0.00,
2022-09-25,74898.77,65340.97,12110.62,15082.82,6054.79,14918.32,678.63,1715.21,6016.88,7281.45,328.82,,,0.00,
2022-09-26,82358.89,75439.74,12888.94,23551.09,3418.85,19317.64,14715.78,7931.14,10105.26,9050.19,1108.01,,,0.00,
2022-09-27,60625.42,56595.10,44229.97,70097.68,3596.89,15825.81,17.34,7594.40,2459.88,17037.17,25349.03,,,0.00,
2022-09-28,97036.29,46456.29,18962.93,51841.10,35665.80,11492.04,568.64,2421.95,696.34,10467.11,128897.56,0.00,,0.00,
2022-09-29,101211.71,57335.56,10005.88,48114.73,5317.80,21805.97,1075.24,2724.63,95199.91,14500.62,103139.01,2725.71,,0.00,
2022-09-30,117409.06,39148.79,14303.30,16978.39,4550.34,16141.67,22529.45,188.90,11101.58,6971.85,8378.40,10770.86,,0.00,
2022-10-01,41607.56,60528.55,14239.72,25976.65,4191.96,14187.66,0.00,2726.75,14766.12,11515.69,29224.60,6111.26,,0.00,
2022-10-02,101817.10,47165.38,10865.25,20351.17,2884.88,18780.26,4741.06,11012.86,7794.12,22436.26,49237.86,23060.61,,0.00,
2022-10-03,96992.48,43534.80,14051.39,31050.46,20591.28,14259.53,290057.26,15901.45,20591.53,3983.69,10092.58,11272.14,,0.00,
2022-10-04,73367.25,79879.08,29844.91,22125.19,4869.15,15647.53,10063.56,1519.49,1196.44,3338.23,6118.15,11880.86,,0.00,
2022-10-05,58456.52,35855.71,18530.83,16692.00,16346.80,17703.62,4785.40,24653.45,7033.07,5022.63,2534.60,8695.01,,0.00,
2022-10-06,54845.53,36036.23,13583.41,94042.73,4343.63,15634.18,219.38,551.81,6752.08,25416.93,24.27,8484.05,,0.00,
2022-10-07,227841.17,36086.52,14331.05,44873.27,2152.28,14792.21,0.00,3002.54,7344.09,9703.11,28482.12,10331.15,,0.00,
2022-10-08,70046.89,19782.52,10548.07,19548.27,2964.73,14927.06,0.00,240.99,4356.03,16701.62,1504.91,11534.55,,0.00,
2022-10-09,40472.58,84455.91,16093.69,14939.89,1981.83,16275.81,314.39,7326.74,9920.29,5778.97,0.00,21874.06,,0.00,
2022-10-10,68587.03,59262.44,11542.72,17173.32,4300.84,18378.46,14.76,0.00,438.74,10221.64,17531.88,11066.92,,0.00,
2022-10-11,52514.08,73929.11,40303.47,15247.46,1567.35,16880.09,280.80,4408.82,7741.38,10781.11,0.00,7726.40,,0.00,
2022-10-12,113104.41,82502.90,10309.32,15591.49,2589.49,9905.89,12274.78,18752.49,13517.22,10402.51,122972.82,6110.03,,0.00,
2022-10-13,72134.67,169297.43,11316.72,21249.96,2326.56,12344.25,233.52,7261.87,23511.70,9847.43,93041.27,6251.45,,0.00,
2022-10-14,63527.43,23167.28,19493.26,11492.10,18498.67,18702.00,4168.26,1166.21,19899.69,12980.52,10962.45,6941.07,,0.00,
2022-10-15,62175.05,19236.50,17240.95,9206.19,1909.31,17592.54,19.49,76.68,2100.77,3008.41,12210.05,6800.17,,0.00,
2022-10-16,43812.94,23257.47,48149.41,16589.75,1904.61,16475.01,29.96,10465.36,6892.08,9167.22,23473.07,20634.53,,0.00,
2022-10-17,74440.80,158733.71,12421.89,39845.17,1612.83,12253.12,2340.31,1593.61,11618.71,7723.82,8272.79,11993.85,,0.00,
2022-10-18,113103.07,28354.73,10257.43,11814.58,1678.30,16651.07,182.35,10306.20,10203.57,16880.75,5906.44,9427.54,,0.00,
2022-10-19,65046.70,85984.80,10358.03,14451.75,799.11,13471.55,28.06,735.78,21710.88,4795.19,2083.23,7055.01,,0.00,
2022-10-20,44693.36,30121.69,10599.25,14485.77,892.07,14377.85,1.55,170.45,4110.24,19812.20,9275.12,7370.79,,0.00,
2022-10-21,83584.64,49788.20,11361.54,17164.97,1048.29,13017.78,3917.18,22159.41,3805.49,6259.98,5985.64,8167.53,,0.00,
2022-10-22,52894.52,58764.97,18813.42,17152.93,1472.87,15895.82,0.00,7353.48,989.08,9298.00,5729.81,6622.31,,0.00,
2022-10-23,67742.31,57177.09,12782.17,10297.24,13244.63,15912.03,497.80,13239.45,38449.17,8395.94,208.51,18938.38,,0.00,
2022-10-24,141679.81,32567.13,10818.19,12746.43,23363.08,14128.55,0.00,1084.99,19510.53,11383.36,9130.16,5815.55,,0.00,
2022-10-25,144646.14,54389.54,35489.58,28124.72,1775.51,17154.14,1007.78,16311.18,2866.68,9336.74,23645.02,10434.24,,0.00,
2022-10-26,95083.83,51063.36,15542.80,17059.19,6000.91,8819.44,5.17,26790.34,7119.06,7193.29,160072.10,9207.02,,0.00,
2022-10-27,74548.30,48413.92,20347.42,22827.62,4953.80,17368.57,0.00,2409.23,40688.78,31121.88,111438.55,6605.63,,0.00,
2022-10-28,116874.08,55428.12,21187.95,13437.11,2801.66,10540.29,0.00,3730.60,6426.21,26505.67,44075.69,9540.42,,0.00,
2022-10-29,67597.86,88728.81,18140.57,27052.98,1929.15,16984.93,0.80,26220.01,10366.61,19564.95,5725.90,8811.83,,0.00,
2022-10-30,33506.32,81083.34,12600.93,88572.44,2174.53,10322.75,1.21,1886.44,43745.49,54350.19,7166.41,9584.92,,0.00,
2022-10-31,271823.72,113154.77,232802.56,50783.56,5170.83,16785.15,2433.84,37080.02,7758.24,10480.20,15458.90,9278.15,,0.00,
2022-11-01,185243.25,62752.50,13553.16,22627.21,4805.69,12003.85,7.59,12421.10,3237.36,73346.54,11066.19,14562.81,,0.00,
2022-11-02,65425.65,21175.17,13207.06,14794.66,51108.89,16522.36,171098.22,131.08,12036.19,4203.39,10200.32,16920.73,,0.00,
2022-11-03,72721.70,36494.95,13926.44,14112.56,3712.21,13008.19,114475.33,10779.53,4821.78,5672.04,0.00,11549.38,,0.00,
2022-11-04,72105.85,79334.97,13057.24,35559.57,13282.99,14708.59,31.97,9092.28,6675.66,8078.30,301.39,16935.33,,0.00,
2022-11-05,33168.30,33559.12,9794.90,15728.95,9428.49,13506.71,0.00,14515.97,10358.80,6563.61,20318.16,58986.89,,0.00,
2022-11-06,39294.42,44074.70,16806.38,11841.66,4212.40,17484.94,0.00,10761.66,18119.75,5676.56,11370.33,17827.66,,0.00,
2022-11-07,112538.54,53265.76,19302.75,44894.21,1938.00,13366.60,7916.05,1465.84,58273.15,6588.07,26100.36,20098.82,,0.00,
2022-11-08,66789.25,68918.24,21024.36,26455.84,2686.54,13058.60,3176.31,3196.83,12661.56,5446.82,35050.20,12358.35,,0.00,
2022-11-09,250196.54,153709.00,88474.25,38924.97,2288.04,8079.66,7689.74,26781.66,35756.16,6088.97,231763.18,9355.10,,0.00,
2022-11-10,55583.59,88900.05,11782.69,19001.32,1656.58,8435.80,16968.34,12355.67,5190.42,27910.15,100609.04,12482.37,,0.00,
2022-11-11,29380.66,41375.32,14457.25,14849.48,1857.92,12231.69,1774.62,3347.66,14004.74,10019.16,19721.04,9747.98,,0.00,
2022-11-12,17044.32,21699.81,6534.81,13376.85,1364.51,6724.92,39.04,0.00,21518.11,5429.37,496.25,6879.41,,0.00,
2022-11-13,26895.73,54086.61,8688.59,10020.40,1510.37,7999.44,4745.96,2093.99,30134.04,6713.47,3730.36,8473.50,,0.00,
2022-11-14,33671.65,40306.67,13603.13,16612.63,1914.97,3690.01,96155.40,1073.51,25353.74,10901.47,8209.83,9030.23,,0.00,
2022-11-15,19748.26,55670.65,11267.83,11100.28,1810.12,19113.61,14303.97,17200.56,12412.23,18701.71,38034.36,12857.18,,0.00,
2022-11-16,43176.17,67246.39,7789.23,7786.75,2327.86,10427.76,537.68,9420.67,26598.60,23617.34,1518.29,10371.29,,0.00,
2022-11-17,43463.82,24136.49,5057.31,21974.38,1816.36,9052.12,945.49,740.34,8897.40,7645.47,1168.70,8128.20,,0.00,
2022-11-18,23645.87,55854.96,31779.48,4935.71,1570.97,8383.18,0.00,6283.38,6914.18,3555.42,9.21,9051.52,,0.00,
2022-11-19,31749.39,41766.15,6807.06,6326.89,1894.91,10854.40,22144.50,18783.04,4494.20,2885.39,0.53,10709.23,,0.00,
2022-11-20,30010.96,42251.50,40869.32,7410.57,889.68,10796.97,432.22,3953.88,21815.58,2461.64,129.53,8620.32,,0.00,
2022-11-21,29111.23,71674.09,12407.93,15831.02,873.29,9232.23,1222.43,11875.83,9236.21,5831.20,1664.39,11305.29,,0.00,
2022-11-22,60851.68,36172.97,8264.50,8734.70,1016.03,9632.29,32.56,1514.28,88421.61,5989.60,0.00,8573.03,,0.00,
2022-11-23,11172.67,44126.13,18881.41,14231.41,1680.24,8633.44,70.84,2956.90,138271.96,6185.98,131802.01,8691.32,,0.00,
2022-11-24,29389.65,53217.00,24474.78,17902.04,1930.15,11923.60,1916.54,11313.37,8880.50,2171.29,73519.37,6589.83,,0.00,
2022-11-25,10580.70,42111.38,10781.99,9443.33,13248.16,9699.28,561.34,5411.99,4913.56,1496.51,22838.28,7364.29,,0.00,
2022-11-26,14268.39,15263.88,13708.99,5060.81,1204.64,11858.75,8.52,1554.90,27152.85,5917.13,10571.38,7579.83,,0.00,
2022-11-27,21345.72,33586.96,7819.60,7130.67,1562.94,9526.01,11301.88,2502.74,12034.11,8035.78,2870.48,6239.52,,0.00,
2022-11-28,13569.33,31537.47,9855.82,15819.70,1262.10,11457.50,194.96,2915.27,18713.21,4325.33,5873.97,16747.12,,0.00,
2022-11-29,12186.53,29681.76,13176.23,5735.52,1922.63,12974.04,0.00,9569.19,31162.63,3050.71,729.42,6131.37,,0.00,
2022-11-30,17901.09,29884.73,16092.37,35592.97,4623.60,10687.30,586.55,11011.20,5329.97,2861.38,158.01,6224.38,,0.00,
2022-12-01,32712.65,36360.98,9754.01,19472.64,1847.82,9007.85,29618.79,1262.42,26598.23,5342.14,2734.08,17157.95,,0.00,
2022-12-02,15082.12,34372.80,8954.06,9722.26,579.09,12438.80,23.71,2128.73,5801.53,4591.53,5550.93,4602.40,,0.00,
2022-12-03,9323.99,36820.64,11547.93,5940.35,1760.85,11296.40,0.00,1514.12,5523.26,10818.10,116.20,5405.69,,0.00,
2022-12-04,23694.73,7976.81,6863.62,8442.30,1598.76,10075.50,568.11,2583.10,6372.26,10113.57,12268.13,4356.65,,0.00,
2022-12-05,15969.21,27897.52,12799.07,5035.03,49173.28,12056.56,58347.70,119723.27,6456.99,5554.81,2531.47,5475.34,,0.00,
2022-12-06,13141.27,63741.03,7246.92,17856.48,1667.99,8664.08,1011.28,10511.88,17942.53,5670.89,604.99,3519.31,,0.00,
2022-12-07,10671.75,28591.15,7397.73,4477.88,543.17,11194.41,146.68,1449.21,6108.94,11530.50,159381.38,6949.95,,0.00,
2022-12-08,8116.42,32142.61,5709.50,15070.35,1821.22,4885.27,602.85,4094.14,1985.02,8579.62,36962.87,4547.94,,0.00,
2022-12-09,24473.85,33873.55,5697.90,4141.28,1125.05,4896.50,37.88,2738.45,9033.19,9336.49,9230.72,4300.97,,0.00,
2022-12-10,7740.39,22708.66,4681.27,12275.77,4666.72,5903.79,603.45,1065.64,3116.16,3020.66,11274.41,4132.85,,0.00,
2022-12-11,13068.82,19529.72,12631.66,100699.75,12629.09,3582.18,0.00,3120.08,1356.58,11741.37,24266.09,3617.54,,0.00,
2022-12-12,12939.10,52385.29,11845.45,18561.72,2981.27,5187.16,0.00,960.37,35094.62,32265.61,69432.01,13167.87,,0.00,
2022-12-13,44679.52,32963.30,26223.69,10482.20,2310.27,5212.90,0.00,1681.86,16297.04,14345.13,11168.17,5029.39,,0.00,
2022-12-14,13267.46,45895.30,5667.90,5998.11,4200.93,3832.56,0.00,8754.64,13407.40,10269.25,2343.74,6397.42,,0.00,
2022-12-15,11518.66,24234.54,31882.39,6244.94,1463.43,4345.13,908.06,11365.82,40393.49,8016.69,7826.98,4419.37,,0.00,
2022-12-16,6542.70,58966.86,6487.72,9542.67,3665.73,4390.87,0.00,2360.26,7250.01,4369.27,3114.74,4274.55,,0.00,
2022-12-17,12446.92,20714.22,7657.98,6081.62,633.96,4456.48,106.91,3321.08,2836.94,2656.26,4607.12,3561.09,,0.00,
2022-12-18,5545.37,19273.88,6895.80,4381.31,377.79,3733.06,0.00,2190.18,6102.17,573.47,4595.74,3236.39,,0.00,
2022-12-19,8799.29,66681.75,9026.92,4933.43,787.42,3696.91,0.00,2068.88,12588.36,22234.49,5802.70,10744.56,,0.00,
2022-12-20,12662.17,19217.33,20731.77,10838.62,658.29,4560.26,275.01,10300.97,1912.68,4957.86,1661.65,4115.18,,0.00,
2022-12-21,9714.82,22484.51,11349.40,6782.99,2720.70,2709.48,0.00,11022.63,8132.64,9478.78,104523.93,3857.52,,0.00,
2022-12-22,53541.79,26818.09,5791.94,11420.77,665.47,4111.42,0.00,1364.05,11012.73,3139.87,9196.03,4106.97,,0.00,
2022-12-23,8067.55,19719.24,5851.14,7552.99,923.88,3093.06,0.00,1163.65,13668.89,10697.42,7269.57,3191.09,,0.00,
2022-12-24,8866.46,59487.81,5558.66,5700.27,2367.05,3183.05,0.00,5385.90,2843.01,6689.53,477.32,3773.80,,0.00,
2022-12-25,6138.70,41495.75,4268.80,5488.84,243.12,3068.13,0.00,1214.67,30295.35,6414.08,1944.35,8779.53,,0.00,
2022-12-26,15960.02,13340.87,8336.12,7514.98,863.00,4194.56,0.00,49.69,1345.02,2966.81,3833.34,2584.09,,0.00,
2022-12-27,22014.34,20059.62,5685.19,4514.83,698.91,3787.45,0.00,2888.17,4590.79,7446.48,2376.11,2837.53,,0.00,
2022-12-28,15275.61,51547.76,8671.80,9679.69,1497.30,3362.02,0.00,5236.82,20824.55,4904.97,10214.12,5043.85,,0.00,
2022-12-29,19854.78,36901.76,10097.12,9353.67,617.65,2991.01,0.00,3584.49,2663.30,3030.00,25539.24,2468.09,,0.00,
2022-12-30,12114.30,39552.79,7012.96,30735.17,1060.08,4268.29,0.00,3075.66,1152.28,7895.55,3920.74,2011.13,,0.00,
2022-12-31,7033.26,29180.53,16669.05,8843.20,45449.16,1235.01,0.00,4259.25,46433.42,6990.42,4661.99,2147.26,,0.00,
2023-01-01,18125.02,72452.57,4861.43,12952.48,1804.37,2896.01,0.00,1562.33,6610.19,5316.31,5369.95,2244.40,,0.00,
2023-01-02,8585.30,101110.21,9538.65,15138.48,921.86,5498.15,0.00,1686.37,26528.23,5394.93,11926.17,2025.38,,0.00,
2023-01-03,8165.16,22531.07,9822.78,7654.88,1981.52,3946.45,0.00,9372.72,33137.30,4710.24,6980.63,2410.19,,0.00,
2023-01-04,8500.87,10527.94,6559.84,4009.44,1707.71,2851.37,0.00,145.60,12640.49,18217.60,45139.23,7135.03,,0.00,
2023-01-05,8115.04,30976.17,5834.17,5024.60,10155.27,1667.07,105857.74,7207.93,3208.77,6677.66,28125.64,1975.59,,0.00,
2023-01-06,4724.62,23627.54,10042.81,19185.50,1204.41,4301.73,0.00,932.13,1658.34,15386.74,12579.48,1395.81,,0.00,
2023-01-07,9145.04,18603.64,18492.08,6346.45,549.65,5944.94,0.00,5225.59,10381.86,6772.70,51.15,1261.36,,0.00,
2023-01-08,5824.89,23435.57,8484.19,2978.52,784.93,744.21,48.18,1308.61,3861.89,19720.54,923.48,1958.22,,0.00,
2023-01-09,24479.86,50669.44,7768.66,8522.29,2642.59,5199.44,0.00,206.92,8427.30,24458.40,12689.12,2558.70,,0.00,
2023-01-10,9685.01,43195.72,12658.76,9975.61,1281.10,2538.61,0.00,17319.95,1913.12,24055.55,10424.44,2138.96,,0.00,
2023-01-11,21666.28,14053.85,15991.51,10328.36,903.65,6648.26,0.00,2078.35,6488.48,6583.93,12224.58,2709.85,,0.00,
2023-01-12,29532.85,50334.54,9622.61,18871.19,1443.03,3953.02,0.00,7070.08,15861.29,29568.11,4753.85,2248.65,,0.00,
2023-01-13,20613.66,82582.54,14454.87,7108.12,818.52,4345.42,0.00,6270.18,25355.43,7384.52,5510.96,2388.69,,0.00,
2023-01-14,111457.18,64672.02,14672.84,19328.04,2233.19,4319.59,0.00,2137.08,18310.00,8505.23,2900.57,2546.94,,0.00,
2023-01-15,13571.41,72017.74,6427.84,13334.04,1171.74,4040.11,0.00,3407.14,3460.72,17620.69,1982.50,8847.09,,0.00,
2023-01-16,15064.02,109884.86,7662.15,13548.05,5601.53,4412.19,0.00,6030.29,3821.03,37253.06,15264.76,3425.79,,0.00,
2023-01-17,58851.89,11306.83,10474.75,5864.75,3125.97,3000.87,0.00,5932.89,8612.42,32325.29,1167.45,4466.97,,0.00,
2023-01-18,11670.10,119345.92,6361.95,8557.14,2587.22,5457.13,0.00,2447.30,16525.50,14461.46,70193.66,4790.73,,0.00,
2023-01-19,5989.91,11292.04,8366.15,9005.04,12264.08,4011.45,0.00,4727.71,25199.41,31216.01,32485.10,4649.82,,0.00,
2023-01-20,17751.10,23726.58,11399.29,10406.73,10726.30,3767.27,0.00,1211.63,15845.98,45757.62,19544.18,6310.98,,0.00,
2023-01-21,18137.33,16542.18,6092.66,9353.43,2988.76,3992.44,0.00,14650.05,10443.91,18778.64,3388.26,5821.66,,0.00,
2023-01-22,33928.16,62532.69,13745.60,13629.53,3394.71,4596.40,0.00,3749.05,7083.35,26028.26,5491.02,4878.12,,0.00,
2023-01-23,17181.05,107115.66,10725.38,10021.72,29219.76,2752.08,0.00,6180.40,4527.73,8131.00,8943.60,6402.68,,0.00,
2023-01-24,17620.86,78458.41,24044.92,54418.91,3611.43,6309.89,0.00,12023.90,5208.15,9412.23,10032.10,5761.99,,0.00,
2023-01-25,11128.58,30519.89,45718.52,10736.06,3138.95,4872.29,0.00,15130.67,4942.29,17841.91,20854.39,9525.69,,0.00,
2023-01-26,16483.99,32988.99,8669.30,16580.50,2548.77,4059.94,0.00,4299.11,10662.01,40670.86,4201.85,10983.72,,0.00,
2023-01-27,14238.34,75306.33,15014.26,7384.29,1872.58,6871.97,0.00,1319.64,1785.12,23298.74,8986.39,7174.86,,0.00,
2023-01-28,12570.88,86304.36,7954.32,11919.85,4424.90,4602.99,0.00,2768.67,4101.40,9040.83,3044.30,5663.54,,0.00,
2023-01-29,16443.76,23436.27,8392.41,13949.34,21318.96,5046.05,0.00,2642.39,2796.58,17112.64,6019.38,6501.09,,0.00,
2023-01-30,26502.62,48770.89,32750.10,35253.85,3197.71,4497.94,0.00,4513.71,12030.01,26843.19,8525.01,14663.52,,0.00,
2023-01-31,11771.08,58693.75,12328.16,10350.10,5410.71,3464.98,0.00,101382.54,17748.75,19627.70,14892.34,6797.75,,0.00,
2023-02-01,9051.21,45657.86,6410.01,8866.68,3530.19,5269.69,0.00,4305.51,8405.38,12690.16,109784.37,6574.58,,0.00,
2023-02-02,13166.80,71041.99,12806.14,16338.14,5673.95,3454.14,0.00,10335.84,4133.69,28838.93,33910.46,8238.17,,0.00,
2023-02-03,11859.27,50334.27,10585.26,11711.15,17064.00,8358.11,0.00,5208.97,17686.64,57335.62,19626.03,7264.68,,0.00,
2023-02-04,14579.71,54993.90,23043.80,10645.84,9566.77,4604.14,0.00,3719.56,3477.15,122208.50,14695.57,9810.06,,0.00,
2023-02-05,18033.94,59529.42,7486.50,19112.22,4741.46,4765.05,0.00,1719.38,2053.67,162811.85,4233.89,7821.09,,0.00,
2023-02-06,17087.09,32500.46,18318.64,31811.56,10555.51,6335.57,0.00,814.92,9306.09,36042.24,14004.69,7622.86,,0.00,
2023-02-07,127734.01,170279.99,10282.88,11435.88,13898.29,5428.23,0.00,8974.92,6619.04,112985.53,5725.73,7371.89,,0.00,
2023-02-08,57411.68,40059.96,12036.11,12325.00,17356.20,6082.69,0.00,9142.50,12469.23,137019.88,32880.13,8329.60,,0.00,
2023-02-09,6648.33,29384.60,52595.76,9571.49,5636.50,1590.58,0.00,5240.00,18196.98,27030.00,34285.22,7254.92,,0.00,
2023-02-10,18628.34,44141.35,10552.10,10639.11,5830.67,7211.95,0.00,683.45,1399.48,36889.81,7555.72,6532.55,,0.00,
2023-02-11,9429.24,25159.48,13518.26,3661.95,3491.97,0.00,0.00,4042.73,29372.01,92382.94,1693.43,5964.36,,0.00,
2023-02-12,8314.66,120886.75,10897.43,8895.89,6566.10,0.00,0.00,4336.26,14270.03,175602.76,31967.28,6226.88,,0.00,
2023-02-13,22633.90,96362.62,15850.86,15860.68,4463.13,0.00,0.00,24006.89,12392.66,69324.30,16638.71,15567.34,,0.00,
2023-02-14,29637.99,69466.13,5472.19,8743.91,4630.09,22527.52,0.00,9687.80,5588.83,63893.84,10249.44,4644.07,,0.00,
2023-02-15,7249.09,98226.62,13986.31,14937.24,6644.87,5035.83,0.00,14757.55,27955.47,63567.06,82065.08,8355.82,,0.00,
2023-02-16,11005.83,50256.82,6836.39,9506.67,5649.98,11783.92,0.00,2333.69,14667.25,34800.67,56718.73,9103.03,,0.00,
2023-02-17,11491.52,62171.01,19509.11,11627.11,17013.28,7078.27,0.00,3821.86,91979.73,29652.02,32547.65,32667.40,,0.00,
2023-02-18,14741.83,22225.83,21385.18,3720.37,8906.42,10733.44,0.00,7875.14,6310.22,70373.48,32660.58,17489.01,,0.00,
2023-02-19,11877.94,31966.25,11397.34,25804.79,7042.86,11591.86,0.00,7652.17,6645.31,26846.44,11600.69,14734.70,,0.00,
2023-02-20,20811.19,91356.16,9155.52,13907.65,7646.40,1882.63,0.00,591.73,5390.78,35459.67,38718.91,11201.73,,0.00,
2023-02-21,10844.61,53030.43,31350.07,6333.66,9542.53,13917.86,0.00,9446.69,36941.15,33291.29,7394.01,15031.42,,0.00,
2023-02-22,19119.80,147382.18,6191.13,7126.17,12727.80,5485.67,0.00,6494.76,347.01,26254.55,17034.93,15810.77,,0.00,
2023-02-23,8883.15,38871.01,11990.56,10122.74,8388.09,11521.66,0.00,14792.25,38486.15,43004.59,11537.43,33889.51,,0.00,
2023-02-24,9521.48,37703.67,9340.65,3910.35,5693.89,5219.70,0.00,10747.68,10372.43,85175.40,8338.00,32188.47,,0.00,
2023-02-25,6012.63,54108.49,12488.39,12821.93,7666.82,8854.15,0.00,8479.61,14385.31,34721.32,1421.84,25059.27,,0.00,
2023-02-26,5228.17,55987.28,5288.49,4829.33,7360.84,5180.56,45.22,1661.26,2928.50,59860.16,8504.79,84886.33,,0.00,
2023-02-27,15860.64,87236.30,13427.96,3660.03,12198.20,12302.00,0.00,1358.32,38263.98,73850.63,12149.77,26403.04,,0.00,
2023-02-28,12203.53,36261.78,10067.07,8493.57,23991.00,10342.03,0.00,20187.45,3747.45,31338.93,70188.85,28459.06,,0.00,
2023-03-01,10441.22,60205.64,7218.07,5976.44,13242.90,12032.28,0.00,15188.83,19505.00,33942.55,98755.10,28101.21,,0.00,
2023-03-02,11800.98,61779.83,5851.99,11166.89,10491.63,13135.70,0.00,54.36,3605.46,24305.22,35402.38,39451.25,,0.00,
2023-03-03,7687.53,68710.39,16667.42,7350.96,7699.40,11784.73,0.00,704.56,2431.70,18165.06,42066.78,22882.57,,0.00,
2023-03-04,4141.56,18807.00,5535.98,17406.22,6549.59,13050.43,0.00,7790.93,5836.57,15290.94,6531.49,17565.73,,0.00,
2023-03-05,4571.90,17601.16,4691.39,8042.67,6688.69,14743.09,0.00,2164.53,2473.87,81969.93,16142.64,22756.14,,0.00,
2023-03-06,10839.73,49872.18,6018.93,4085.15,11369.96,11770.97,0.00,4306.01,65446.87,15138.42,15439.82,66491.53,,0.00,
2023-03-07,9458.21,45704.40,8139.49,6010.96,3938.23,20875.36,0.00,3436.88,1915.40,38267.13,5298.66,28650.37,,0.00,
2023-03-08,32342.48,87160.00,6981.70,12741.19,7993.70,11431.13,0.00,8864.45,1279.54,47474.34,14801.75,19807.59,,0.00,
2023-03-09,10323.27,29380.48,19737.24,11881.75,2640.90,10263.78,0.00,1829.88,14443.04,19859.08,5107.95,29124.34,,0.00,
2023-03-10,12718.21,66583.23,8659.02,3791.90,6475.26,13750.30,0.00,2743.48,819930.95,25731.54,27655.52,17196.56,,0.00,
2023-03-11,21230.27,173897.07,12250.58,9185.77,5038.60,11898.52,0.00,34595.66,5320.82,8418.17,7890.77,19691.32,,0.00,
2023-03-12,19049.63,41359.60,6500.09,10285.97,3975.61,15935.57,0.00,29385.37,30451.49,25430.72,12645.42,19686.53,,0.00,
2023-03-13,12641.17,71722.73,9272.85,6142.17,9641.48,12337.67,0.00,4966.86,9851.64,30889.44,92100.06,24188.57,,0.00,
2023-03-14,5340.13,27980.48,11737.11,5006.11,5842.05,16882.59,0.00,395.15,27660.97,38997.33,700.20,23991.86,,0.00,
2023-03-15,7708.17,43652.47,4884.12,5345.06,5346.90,12185.24,0.00,10468.89,4392.93,24121.64,0.00,18250.92,,0.00,
2023-03-16,1592.81,76400.97,4874.19,10087.06,6821.74,12232.12,0.00,3640.99,10840.21,19776.10,5790.04,23723.88,,0.00,
2023-03-17,12069.61,18194.76,7295.83,8297.71,14844.05,12573.13,0.00,2993.17,5521.33,31604.86,15403.19,22502.99,,0.00,
2023-03-18,7212.03,39224.61,7011.83,4168.56,10527.10,10382.24,0.00,4315.54,9666.76,30974.27,0.00,19703.34,,0.00,
2023-03-19,11044.84,93007.54,19050.17,16051.19,185892.77,11677.60,0.00,1790.34,14993.94,29530.72,53.36,59083.18,,0.00,
2023-03-20,15255.65,130080.56,6871.27,5298.01,189012.87,9197.18,0.00,9017.01,8482.23,18895.91,0.00,17446.19,88.05,0.00,
2023-03-21,7489.48,101854.84,4415.32,3695.69,199610.61,12132.68,30.22,12225.79,7264.46,50753.03,1145.32,17533.86,0.00,0.00,
2023-03-22,14579.96,30692.16,8520.25,13011.03,167565.48,9706.08,0.00,15570.22,25497.63,37194.80,32.83,20476.99,134.16,0.00,
2023-03-23,30621.82,105569.13,4625.03,7523.81,171081.18,10668.09,0.00,2200.60,188557.85,39158.83,111.00,22303.18,0.00,0.00,
2023-03-24,6636.52,63179.77,4328.16,8395.74,135953.63,10002.84,0.00,2989.58,9327.78,18369.77,0.00,11830.56,0.00,0.00,
