Date,Aave ($),Compound ($),Venus ($),BENQI ($),Morpho ($),Spark Protocol ($),TrueFi ($),Radiant Capital ($),Goldfinch ($),Euler ($),Fraxlend ($),Sonne Finance ($),Maple Finance ($),Gearbox ($),Silo Finance ($),BendDAO ($),Shoebill Finance ($)
2023-08-14,2475434084.43,1081860062.57,589327469.39,27686529.51,379890792.33,210071592.97,5650011.51,340053845.34,101984524.31,0.00,73146031.25,72012921.04,42888981.15,19693234.18,11304978.40,13195542.74,
2023-08-15,2475918417.55,1082548410.92,585478477.46,26944188.01,385139461.76,211350166.80,5649743.00,337534043.54,101979677.69,0.00,72044254.00,72011526.62,42840582.36,19612166.33,11357140.71,13162665.50,
2023-08-16,2456599999.08,1084318717.79,573764229.31,25769885.94,383338825.95,211206452.60,5649686.06,331388258.62,101978649.84,0.00,72115694.64,71234515.28,42771697.90,19500781.57,10868432.97,12918041.74,
2023-08-17,2387677268.72,1032330836.28,549614606.18,24590720.91,357080236.56,209835914.07,5651437.75,310102388.64,102010268.53,0.00,67742012.91,63769467.66,41602057.03,19567658.84,10564851.95,12003114.79,
2023-08-18,2338681626.78,929265916.55,516207287.24,24617753.68,374561520.47,207461774.71,5650258.49,296441663.39,101988982.41,0.00,65739010.92,62388621.89,42997657.28,19443746.21,10442972.43,11700901.38,
2023-08-19,2306532621.99,911660012.37,515073968.78,24493873.11,406026701.61,210523528.64,5650002.86,299055439.19,101984368.06,0.00,64440564.08,61012967.08,43033349.85,19486083.97,13337076.64,11530348.55,
2023-08-20,2316105285.29,911364489.95,515474744.47,24310197.52,410284554.49,163511744.53,5649178.08,304641827.24,101969480.51,0.00,64592631.29,61658573.68,43085689.19,19557265.98,14625216.29,11142950.27,
2023-08-21,2326721319.07,914406470.53,490600433.34,23737441.23,406466554.79,131292999.89,5648840.04,297637498.78,101963378.66,0.00,64929610.61,62478274.02,43408928.29,19477453.72,13976316.11,10628655.57,
2023-08-22,2303940738.46,912423773.59,476627370.28,23237260.27,401634231.32,144975534.88,5649098.99,289405826.08,101968052.94,0.00,64332552.56,63198859.53,44457413.49,19299997.13,14068250.59,10162846.91,
2023-08-23,2317313608.96,916395599.01,482304119.37,23448101.48,415119875.78,143177009.38,5649025.55,294899877.67,101966727.33,0.00,63679864.27,63304906.42,44625125.92,18222829.76,14984644.73,10232250.53,
2023-08-24,2313733918.22,909865825.68,483912346.55,23122920.83,422120951.53,185912905.42,5650805.05,296122751.54,101998847.72,0.00,64803353.76,62433589.34,44582614.80,18127612.34,14958667.83,10067705.74,
2023-08-25,2305791729.28,898281569.77,482251025.03,23148579.67,418219154.13,197867965.51,5650356.50,294760047.99,101990751.34,0.00,64479081.11,61255493.13,51422777.14,17154017.97,15034506.42,9977712.91,
2023-08-26,2306323871.16,897919960.41,484297997.24,23133300.54,423292397.16,183124565.21,5650746.92,292841405.64,101997798.45,0.00,63168098.33,59245857.46,51428098.69,16944254.60,15779625.11,9968549.56,
2023-08-27,2313575546.65,901088604.95,485542994.23,23289439.57,430742500.28,221746837.44,5649515.90,293820745.52,101975578.28,0.00,62285739.92,57674141.73,51468646.58,16105487.58,16606118.62,10046775.76,
2023-08-28,2339966156.06,897876748.54,481926714.88,23400152.66,436089655.00,223317742.39,5650347.46,293176891.30,101990588.19,0.00,62226171.77,56727955.10,51472146.54,16086426.40,16716738.72,10027259.17,
2023-08-29,2460745568.90,901401697.56,484333009.15,24142545.57,441995634.25,221547370.62,5649630.02,303126980.04,101977638.07,0.00,62415177.36,56272378.32,51734586.26,16239941.13,19158279.17,10500305.06,
2023-08-30,2446908343.81,902501593.22,486110470.14,23791424.21,444344928.02,225455429.51,5649751.36,299505731.08,103229396.87,0.00,62629460.50,58825927.04,51668573.78,16126390.62,19208549.60,10227455.93,
2023-08-31,2421907713.40,907522099.81,472332735.11,23070111.31,428533756.88,224755575.13,5649450.20,287068300.61,103223894.27,0.00,60523601.68,60470858.52,51237453.97,15687246.77,21770433.01,9882572.93,
2023-09-01,2399357406.75,905420341.46,343802447.80,22899896.79,430280752.57,220115901.68,5649943.38,294474430.46,103232905.28,0.00,58786302.64,62332985.97,51385546.24,15605830.09,21467756.32,9800019.77,
2023-09-02,2401997319.56,905328758.98,333424520.04,22934480.45,432617671.39,222993829.84,5650177.99,299287427.54,103237191.63,0.00,58681647.11,60720336.95,51424463.66,15644355.17,21937266.24,9886022.77,
2023-09-03,2413646971.66,897947872.95,332201433.54,22875009.91,426416095.20,221994475.40,5649347.16,299844594.83,103222011.22,0.00,58771778.56,60110679.18,51421185.17,15632649.45,21771091.90,9969051.69,
2023-09-04,2419127724.71,902620746.84,332363551.33,22800826.15,438427183.17,220059362.62,5648996.46,299955124.24,103215603.39,0.00,58943594.78,61172553.38,51411244.60,15603530.48,21816456.51,9975949.08,
2023-09-05,2405979878.35,912183972.05,333668305.09,22952892.37,428356253.15,228726826.30,5649150.74,302512433.22,103218422.30,0.00,59167015.53,60048966.88,53101737.92,15163196.03,21879001.16,10012535.41,
2023-09-06,2391224075.58,915906703.78,335083697.83,23187493.66,450259630.07,225517855.63,5650101.84,303752304.40,103235800.24,0.00,59833997.92,60557010.88,53120876.45,14317222.89,21751183.63,10018685.67,
2023-09-07,2426858720.59,915032000.54,336115708.53,23384374.09,461917545.50,233115375.88,5651104.45,307323720.86,103254119.53,0.00,60030992.06,60687867.71,53188156.66,14389478.27,21832688.24,10113703.14,
2023-09-08,2438494487.16,913013208.25,334884585.28,23150192.19,458863622.28,234574913.20,5649790.96,307058578.73,103230120.10,0.00,59355020.24,58087554.72,53274760.53,14340591.55,21721767.42,10095285.45,
2023-09-09,2437623472.39,904818312.19,334013512.39,22866646.93,457940508.44,234690402.94,5649815.25,307446065.89,103230563.94,0.00,60279392.84,57275620.85,53280845.39,14332269.91,21675035.97,10117838.52,
2023-09-10,2420156578.91,903638138.53,334130816.66,22365056.58,452985866.25,236964264.30,5649204.35,304814768.27,103219401.85,0.00,60334421.89,56488005.38,53224438.20,13241486.36,21333045.90,10017228.88,
2023-09-11,2376513491.38,910653167.23,330952922.38,22251601.86,426395199.37,237760500.17,5649677.19,294272286.05,103228041.27,0.00,60466673.36,52804212.96,53005799.21,12901344.47,21045642.09,9606413.81,
2023-09-12,2399898689.60,913428318.01,334292498.26,21924896.31,432336248.80,242739982.39,5649178.08,295150389.58,103218921.87,0.00,61530086.61,53124910.52,57153709.07,13119483.35,21021464.82,9882215.84,
2023-09-13,2412932917.96,912589596.65,335753324.66,21853328.08,436078765.06,244585968.39,5649856.04,295287826.36,103231308.36,0.00,61950504.98,52964894.82,56927978.85,13191529.00,21096014.44,9984276.55,
2023-09-14,2426129095.34,906350772.96,336890224.69,21607322.58,440553651.06,246429701.72,5649114.13,297352374.80,103217752.62,0.00,63466595.11,52419609.62,59792366.54,13288394.95,21273020.86,10056210.81,
2023-09-15,2444377721.91,903643053.62,338590150.58,21711360.19,454958483.46,246299626.01,5649511.84,299196648.90,103225019.23,0.00,63288248.86,52645866.33,59846462.96,13367314.54,21188822.01,10139032.77,
2023-09-16,2442357168.02,902447197.59,338489218.93,21791399.11,452131545.16,245637196.63,5649537.48,299154729.51,103225487.84,0.00,62377845.93,53870325.58,59836559.42,12898958.86,21438151.81,10083328.32,
2023-09-17,2441564691.36,912989205.07,336143102.00,21030333.03,448339013.52,243793232.26,5650307.92,299012626.77,103239564.84,0.00,62603377.63,53596579.48,59808782.62,12832759.07,21636498.78,9987468.75,
2023-09-18,2477793796.76,918448399.63,337890462.51,20978925.22,474214685.68,228059030.33,5649313.66,300507961.02,103221398.07,0.00,61753276.48,53826773.00,59869587.98,12912027.37,21835665.73,10085319.73,
2023-09-19,2484987680.33,926347113.34,335553756.13,21201952.97,476154686.23,203780654.43,5649157.29,310602483.05,103218540.97,0.00,61792019.81,53399584.54,59896921.97,13355193.18,21596852.61,10131941.49,
2023-09-20,2473901113.30,912835109.47,332205978.33,21023611.94,472288163.23,203755396.85,5649205.09,311106667.12,103219414.21,0.00,62077168.45,51352202.81,59842216.88,13255564.30,21679972.22,9970330.82,
2023-09-21,2448917342.25,910917536.73,330126393.59,20792555.50,460892484.77,201172238.21,5649329.76,306305426.01,103221692.25,0.00,60729666.65,52661086.16,59714699.39,13062765.82,21371797.90,9753720.03,
2023-09-22,2467789161.30,911607022.06,331014738.65,20856952.32,463008961.12,199529248.79,5649779.49,306598786.80,103229909.51,0.00,60464431.87,53003227.91,59729760.07,13105699.78,21630901.43,9833423.35,
2023-09-23,2472153704.71,895546930.57,331574429.82,20977001.51,463817617.38,197887754.84,5649743.00,307070648.36,103229242.71,0.00,60493478.65,52330187.38,59741215.02,13105233.96,21630092.04,9787336.77,
2023-09-24,2459899930.62,898046397.57,330366439.14,20769260.72,460070942.25,194771604.82,5649178.08,306076821.98,103218920.81,0.00,60556703.68,51828765.79,59701498.26,13035750.27,21974150.69,9673293.56,
2023-09-25,2467871375.88,897922783.69,330886327.06,20832771.21,465168023.63,193055063.39,5649248.92,306030108.31,103220215.18,0.00,60910193.43,51879093.63,60727467.99,13086340.11,32483774.97,9715704.02,
2023-09-26,2468929628.40,896653225.96,331185972.28,20958796.01,464073504.04,192107944.81,5649567.88,307239508.56,103226042.92,0.00,61234621.94,53130865.46,60750667.38,13600788.27,32910902.54,9745700.99,
2023-09-27,2477385118.74,893619361.54,332002561.61,20815830.18,478306857.33,196890513.19,5651121.40,308994599.52,104504299.64,0.00,61298647.82,53232944.45,60798124.35,13631204.89,33231559.50,9887110.95,
2023-09-28,2519766071.28,887786264.61,335484977.89,21208150.23,497181153.52,200323676.65,5649827.74,313011566.00,104480376.38,0.00,61211428.26,53464942.20,60987808.28,13925510.02,34272245.68,10206292.99,
2023-09-29,2543037952.98,889934412.83,334857736.16,21044119.73,522699792.21,215360754.52,5649743.00,311685171.00,104478809.36,0.00,61324509.53,53316168.20,60981118.41,13998297.21,34430345.59,10295203.88,
2023-09-30,2531677513.91,898795350.64,334356025.81,21154069.24,525199149.76,224022020.26,5649096.68,317469205.15,104466857.13,0.00,61378828.37,53976556.82,61012703.84,14036743.86,34689927.10,10369832.31,
2023-10-01,2551064226.18,901469297.17,337608769.01,21817559.27,543881773.64,216001751.76,5650132.79,325278117.93,104486017.67,0.00,59501344.66,54571956.05,61228155.12,14337151.56,37294259.29,10731583.58,
2023-10-02,2528192165.17,895079544.58,335766182.22,21388637.59,526393214.48,219380279.45,5648976.18,322963180.69,104464628.48,0.00,59607694.42,54068325.43,60930352.26,13973676.05,37779894.74,10314656.97,
2023-10-03,2539154874.26,881185786.72,336785236.83,21464355.87,530387251.18,218584591.09,5649189.21,324918103.40,104468567.99,0.00,60497441.75,52477006.94,60927291.98,13946188.02,38213860.70,10266972.67,
2023-10-04,2538914049.04,886044897.32,338111674.18,22310650.84,530821127.66,223688143.12,5649157.41,323361797.45,104467979.83,0.00,60670522.02,52909746.34,63235394.56,13899071.32,38690820.38,10247171.10,
2023-10-05,2526463868.62,884843530.85,336967607.83,22318707.89,525555142.83,226694359.13,5648788.29,324873074.42,100726410.50,0.00,59772273.79,51869971.07,62702465.08,13717610.51,39125501.78,10118172.15,
2023-10-06,2556319458.04,888982952.74,338614835.58,22876625.69,539709149.25,230722585.66,5649039.00,329873988.02,100730881.05,0.00,59869478.65,52801170.89,62638183.76,13891455.35,39185858.55,10355448.28,
2023-10-07,2557719078.82,888875900.03,337728354.49,22460768.31,536124176.97,232573747.42,5649052.84,329163789.24,100731127.84,0.00,60154288.45,53805257.63,62613686.01,13833253.55,39285559.75,10293476.62,
2023-10-08,2540712067.12,896662581.10,338341251.13,22356494.11,535416079.21,231456160.33,5649479.30,332746551.69,100738732.21,0.00,60811668.22,53367758.33,62624924.52,13823807.34,38851301.19,10290293.75,
2023-10-09,2521680752.97,890852226.39,335404474.85,21895733.79,520521104.84,230059803.63,5649384.39,328097680.28,100737039.89,0.00,60099826.48,52723359.62,62418786.01,13545099.14,38607793.21,9936536.50,
2023-10-10,2496131969.14,877865969.42,331031216.47,22098034.07,514625728.86,229464248.44,5649361.12,320736591.66,100736624.86,0.00,59758013.84,52094380.82,63035954.75,13465860.67,38428622.03,9796104.55,
2023-10-11,2479635460.94,873028358.34,357407729.73,21816781.55,513424944.40,231158292.03,5650200.58,303741938.07,100751593.84,0.00,59879486.99,51982887.71,63019253.55,13453242.26,38540795.51,9738701.77,
2023-10-12,2484975890.46,842030940.46,362122491.40,21500258.16,477877952.58,234941593.63,5650704.94,299069259.37,100760587.30,0.00,60822047.07,52400874.47,63830474.55,13315359.76,38975026.64,9513017.51,
2023-10-13,2475907194.64,849426869.63,362722356.90,21796747.50,476050406.96,236011248.28,5649893.83,299009407.72,100746123.19,0.00,60999699.39,52405510.08,64884925.64,13391250.93,39297267.39,9517223.08,
2023-10-14,2476513840.32,850395021.22,363801354.65,22053528.11,477232481.63,238401279.90,5649807.46,300535612.74,100744582.97,0.00,60980861.01,53081933.16,64909808.55,13409342.93,39516139.20,9502873.90,
2023-10-15,2484100452.57,857708277.31,364442626.35,22029009.85,477749508.90,237712904.59,5649957.67,299739248.35,100747261.47,0.00,61424263.49,52909904.55,64930713.87,12418722.65,39924638.72,9486389.02,
2023-10-16,2517911723.57,856658905.82,367292199.50,22331988.82,483626570.75,236923402.64,5649290.11,306024019.48,100735357.81,0.00,61969141.80,52595151.18,67090398.41,12647623.15,40768055.86,9744888.69,
2023-10-17,2494515738.59,869322763.90,366080124.45,21818081.34,462933690.62,236806258.85,5649003.92,309922388.53,100730254.66,0.00,63506447.35,52181482.58,71551997.61,12527066.80,40864289.21,9548769.93,
2023-10-18,2504805232.78,861452679.55,363719210.63,21530863.04,448931858.26,238357859.88,5649579.17,310240454.87,100740512.10,0.00,63212480.39,52553213.98,70713124.28,13326402.69,41243037.25,9536290.00,
2023-10-19,2511064085.92,863366418.10,361483916.13,21966744.44,433470440.17,242087077.40,5649779.89,304958105.54,100744091.16,0.00,63261356.53,50548394.40,70612483.06,12022074.49,41401965.81,9498232.38,
2023-10-20,2557452606.81,873028464.44,363913435.57,22335564.82,457470182.56,260131015.79,5648556.67,305513865.81,100722279.36,0.00,63630858.22,48385218.70,70642525.78,11829907.58,42917791.30,9676215.58,
2023-10-21,2576800497.67,866355417.02,367055272.07,22815077.48,470580903.39,262106407.71,5648802.30,306928269.67,100726659.25,0.00,63794115.42,48108728.54,70741880.31,11934757.03,43120235.58,9809765.52,
2023-10-22,2617709933.05,865525153.83,368845535.55,23273482.35,484246003.58,270260378.24,5649175.71,309838266.33,100733317.72,0.00,63951845.18,48978356.36,70868387.53,12134806.75,43158881.91,9957608.59,
2023-10-23,2698648832.91,883880756.94,379367540.97,23909849.78,510664043.01,276209699.96,5648680.95,326339139.27,100724495.49,0.00,64443182.87,51685729.26,79336309.00,12425415.83,43026805.95,10482872.52,
2023-10-24,2714805898.80,885717962.20,381904640.98,23683286.44,514184154.28,279203994.45,5649347.56,323833444.60,100736382.03,0.00,65766876.37,51552036.74,79850415.88,12409651.91,43461468.48,10517830.49,
2023-10-25,2721401340.39,890578303.54,383564722.47,23925137.16,506765279.10,272477413.80,5649798.76,322457430.69,100744427.60,0.00,65444900.31,49232171.57,74790169.82,12527254.41,43884132.41,10507205.73,
2023-10-26,2729671497.60,892712711.97,384653143.12,24990066.81,505311717.96,285860456.95,5649403.94,321600311.78,100737387.35,0.00,65517516.04,48636876.75,69535569.06,12680580.63,44442731.69,10635472.89,
2023-10-27,2714343189.79,906551681.97,382498396.69,24547326.07,500437282.21,288978567.34,5649392.75,318988798.10,100737187.89,0.00,65982713.61,47680984.72,79482511.91,12578918.68,44670795.62,10518333.58,
2023-10-28,2711748454.66,899058695.23,457680918.20,24811665.63,502601999.43,281775315.71,5648986.01,311572951.56,100729935.09,0.00,65611452.80,47627715.26,79481424.17,12640728.36,45205806.42,10546057.09,
2023-10-29,2726941759.95,890952300.76,482787923.15,25359686.24,514372989.82,285754462.38,5649279.48,314257735.98,100735168.19,0.00,65568962.83,47722255.97,79576237.67,13168407.22,45248251.21,10619104.12,
2023-10-30,2731927753.55,892982731.16,491095836.57,25391803.99,520841994.47,283467481.45,5649777.91,314425076.63,100744055.89,0.00,64420954.42,47354716.64,79582997.17,13219851.23,46126005.96,10756872.03,
2023-10-31,2727434300.70,898059688.69,498854488.62,25497571.25,527899444.89,288261283.66,5649592.84,312970799.37,100740755.87,0.00,64376922.34,47228284.11,79115266.31,13240918.49,46441671.27,10933358.83,
2023-11-01,2745147590.73,896991204.91,504174989.33,26761723.50,540400353.39,280831371.07,5649369.31,317068644.04,100736769.85,0.00,64056345.48,47407154.71,79211596.82,13615635.61,46959001.33,11117529.63,
2023-11-02,2734567683.25,898359175.29,495521401.62,26447862.66,513838533.40,339080067.95,5649551.61,323523687.24,100740005.17,0.00,62076039.16,47076798.15,79063953.13,13406558.55,46530973.07,10761431.21,
2023-11-03,2728372107.54,894734074.83,474532155.21,26776529.24,498064546.37,401460771.90,5650087.60,337007404.15,100749562.75,0.00,62176836.06,47818727.04,78909121.60,13656644.94,46713377.03,10928281.85,
2023-11-04,2747461229.71,891581277.27,465350577.60,26925621.35,499743232.78,415474972.85,5650020.09,345198040.89,100748358.99,0.00,62259480.17,46258415.28,79018030.19,13779780.28,48113484.92,11113201.37,
2023-11-05,2796118790.74,902069829.75,466105163.05,27058905.72,561916012.89,421613115.66,5649163.51,347536764.00,100733084.79,0.00,61320035.09,45588323.83,79154709.06,13954422.49,48316319.01,11328849.75,
2023-11-06,2819129329.65,904422082.57,466638714.68,27894294.06,565382880.83,431453911.62,5649166.16,351306115.45,100733132.14,0.00,62140123.22,47037292.01,79180095.31,13963464.60,48840184.89,11320625.02,
2023-11-07,2820653258.52,893691180.68,463012253.34,27884720.83,573986617.46,461703445.81,5649296.71,350350394.63,100735460.09,0.00,62441103.73,44462544.41,79064589.48,13905634.81,48963727.38,11307643.64,
2023-11-08,2847923516.04,885436359.44,463671581.40,28160568.53,575757532.50,466424932.29,5649177.57,360110323.08,100733335.62,0.00,62339998.58,43618129.17,69502850.32,14260833.72,54034072.67,11417858.55,
2023-11-09,2972040386.24,905758951.10,476109591.52,28172275.75,638710873.38,472697745.68,5648613.16,375308823.69,100723271.35,0.00,62609415.75,45048104.36,68543110.38,15354551.45,64378279.61,12773085.92,
2023-11-10,2913874399.54,911293125.73,476300903.61,30721751.02,628641163.21,524975758.13,5649635.67,376161598.11,100741504.09,0.00,62954540.65,45336077.45,68481016.10,15290941.50,67358208.01,12612788.18,
2023-11-11,2901544284.41,914372307.90,475839935.13,33360392.67,622082213.32,534157729.89,5648210.15,371512974.71,100716085.03,0.00,63064351.13,46805705.78,68520025.17,15144455.24,73765661.58,12437880.29,
2023-11-12,2891866827.16,914614153.27,473946961.60,36661578.90,619701965.93,546120945.92,5648953.53,366944266.40,100729337.70,0.00,62891282.68,49455713.93,68537144.20,15098659.82,75839007.38,12417577.47,
2023-11-13,2877961574.21,917588073.51,469234366.73,36764246.39,621730405.88,562482213.33,5648810.83,364030956.11,100726793.17,0.00,62965663.86,48448130.87,68432117.22,16171964.00,76447611.95,12599038.45,
2023-11-14,2827912158.18,912023263.13,484683721.24,39844388.85,600029260.54,563229736.72,5649326.88,352685994.30,100735995.16,0.00,63725081.61,49510476.24,69699740.90,15805523.15,79451244.23,12593237.93,
2023-11-15,2885058481.24,919232670.98,501262703.94,45495790.70,712804581.37,576141631.49,5649577.99,361084151.87,100740472.75,0.00,63993567.46,50272744.68,69791751.59,16170445.47,79754544.90,13136127.97,
2023-11-16,2837952388.16,907789576.89,483949138.12,46439580.83,686174834.56,559200338.67,5649668.37,348868004.26,100742084.49,0.00,63605913.86,49495029.70,67040455.70,15704565.40,79643421.23,12600956.74,
2023-11-17,2878466811.76,893294806.89,488688050.31,46306668.71,708558598.99,548097252.67,5649042.50,351196629.55,100730918.00,0.00,63664765.14,49790234.52,68062442.36,15698237.00,78942657.89,12647138.86,
2023-11-18,2892358871.51,876686062.73,488399633.45,46024595.95,732495593.22,544187442.71,5649813.33,353985227.18,100744663.07,0.00,63690962.25,49183960.41,68091554.73,15709550.29,78863279.17,12699038.84,
2023-11-19,2926724502.89,890959850.00,492492848.75,47764103.91,750562519.70,549347511.43,5649401.79,358231918.58,100737324.64,0.00,63816534.93,47562869.29,68148044.98,16031620.40,81871532.06,13217455.57,
2023-11-20,2940850987.46,897970407.36,497032268.35,45627606.66,758229534.89,551188188.65,5649118.82,358622974.07,100732278.91,0.00,63829264.19,46511000.07,68140157.55,16312533.12,81352628.88,13571774.56,
2023-11-21,2857946745.12,887382248.43,469583563.12,43431574.98,676405853.93,577664774.57,5649198.48,341319850.13,100733699.25,0.00,63994367.14,45926286.79,78078479.90,15898739.45,80449065.31,13139472.89,
2023-11-22,2973708396.93,899178278.83,482142442.75,46007686.04,723560280.97,617348490.20,5649219.26,349868116.89,100734069.94,0.00,64805047.02,45959971.55,78483237.27,16514439.50,82243124.41,14070981.52,
2023-11-23,2987015037.52,914276226.74,488529856.11,45655177.31,684581849.56,629629633.69,5649178.08,347923546.39,100733335.60,0.00,64865018.92,44887060.04,78421968.11,15495392.98,79571827.61,14226002.41,
2023-11-24,3005094057.08,881566938.82,495442903.73,46061090.86,687878021.07,625910798.72,5648825.91,343813327.44,100727055.88,0.00,65132114.99,44282555.28,79107361.16,15574505.63,79428897.52,14543759.33,
2023-11-25,2984769813.60,880211663.12,502130448.73,46829921.36,683044228.80,628562779.85,5649114.92,343496850.41,100732209.40,0.00,66294756.22,44182637.51,79119196.31,15508469.27,80120886.86,14695295.47,
2023-11-26,2986485302.73,879987057.24,499538267.66,46565961.70,682973387.18,634246491.84,5648511.76,341992927.28,100721454.10,0.00,66498864.17,43528987.84,79130607.46,15507370.16,80023946.83,14520303.61,
2023-11-27,2959543473.81,880236053.57,404230080.01,45933687.76,670513806.95,636177202.29,5649222.09,333253631.14,100734120.31,0.00,66463703.94,43290537.33,79074356.11,15304832.15,79715309.31,14502512.38,
2023-11-28,2979921089.04,888601944.30,390770720.03,46921059.34,687319189.28,638201069.32,5648837.89,329450090.12,100727269.44,0.00,66951072.76,43189557.31,77068313.95,15423143.19,79858829.86,14764921.35,
2023-11-29,2974739329.37,887799493.04,392192587.59,48046866.91,678883915.06,657985968.87,5649735.49,324168464.45,100725763.98,0.00,67355198.30,42558956.76,75680118.65,14862096.07,79482412.06,14698887.62,
2023-11-30,3006881191.87,893790353.16,393348301.90,48603255.28,704406525.97,674295220.16,5649246.21,335006924.23,100717040.98,0.00,68299002.71,41811815.21,75972804.13,14964296.02,79591389.29,14799398.45,
2023-12-01,3038263773.84,904827900.61,398675403.44,48997958.63,713679237.40,687994775.40,5648688.64,341635132.11,100707100.33,0.00,68387165.70,41167133.36,75927009.07,15130371.13,80183795.39,15427270.30,
2023-12-02,3091016240.21,908615417.41,401320555.57,49780950.51,736872626.51,713226089.84,5648590.00,351321632.67,100705340.33,0.00,68295925.01,39251665.84,76015155.75,15781130.29,77455800.47,16182659.37,
2023-12-03,3115545285.46,911052770.12,403184808.17,49642902.95,737333801.43,735679468.12,5648831.51,356143789.15,100709645.93,0.00,68865681.34,37384166.82,76066784.04,16250556.02,78115741.84,16528256.16,
2023-12-04,3156058862.12,913899168.17,409292862.70,50976467.44,757837160.41,767106719.78,5649178.08,363505637.85,100715824.85,0.00,69232031.88,37186786.70,76325238.86,16448874.20,77380267.31,16687960.73,
2023-12-05,3203088372.85,939707805.97,417101180.89,51661490.60,769323741.39,784934653.30,5649617.48,366042591.11,100723658.53,0.00,69471677.62,39720141.76,70345234.15,16682921.88,77655929.34,16978022.98,
2023-12-06,3185700325.82,942807571.33,420982967.96,55799511.66,750375033.91,778416444.47,5648989.23,360951573.69,100712457.92,0.00,70453070.88,38657344.49,70304953.71,16427510.54,77398427.18,16597872.21,
2023-12-07,3258748054.03,954600144.07,424391941.10,55873850.08,787147281.45,799454856.33,5649639.00,368610037.36,100806049.46,0.00,70802308.28,37771235.27,70411579.49,16989872.75,77761726.47,17592847.01,
2023-12-08,3288235020.10,955483559.84,432637919.19,56254751.66,804330520.12,793666662.79,5648620.00,376272984.61,100787867.55,0.00,70961215.03,39940598.44,70127225.03,16400127.39,77377379.32,17627231.93,
2023-12-09,3264934694.18,956017620.44,433246351.10,63208721.13,807646305.39,811491186.17,5649932.93,371910435.52,100811293.97,0.00,71152560.53,40133522.64,69889255.06,16300510.68,77729876.72,17430348.97,
2023-12-10,3270536417.29,964548216.01,433866895.48,64105513.14,813987304.06,839461191.91,5649565.50,377891717.18,100804738.08,0.00,71784230.42,40055999.35,69917209.36,14763783.07,77979525.80,17490094.71,
2023-12-11,3211631165.45,937809159.00,428292141.03,68551902.24,791203153.27,826762008.82,5650067.09,360553766.66,100813687.92,0.00,71054075.67,39644441.69,69790198.97,14193041.00,76696934.44,16545387.81,
2023-12-12,3228135544.64,972960319.27,461546241.96,76981053.50,784837944.63,811034868.68,5650783.13,343303126.90,100826446.18,0.00,70956888.20,39766677.79,69673300.97,13079083.34,75049991.19,16395090.94,
2023-12-13,3273039353.14,964414276.22,653829971.61,77998091.93,809274725.32,816358979.86,5649500.09,332263727.71,100803552.98,0.00,70504170.73,40216015.49,66741695.95,13829212.15,75447353.24,16913330.80,
2023-12-14,3327104238.46,976120195.45,661389812.80,84575654.40,833330317.86,823233934.15,5649588.83,330274128.83,100805136.51,0.00,70484362.50,40385445.76,67861408.00,14020631.12,75253747.30,17350890.23,
2023-12-15,3266006352.32,973399567.18,650169201.96,84690863.79,805159114.62,827427330.31,5650194.93,323518563.14,100815951.11,0.00,70488096.63,40070517.28,67509208.58,13667049.25,75017263.83,16680007.31,
2023-12-16,3274616997.48,975676873.81,650562334.70,87973431.78,807132228.92,814468000.74,5650799.40,320651057.32,100826736.47,0.00,70664837.46,39006706.06,67540176.00,13690446.79,74680736.75,16778693.34,
2023-12-17,3246477981.39,985403449.66,649939682.56,89825286.29,799460521.96,822577732.36,5650437.85,316969186.79,100820285.41,0.00,71405932.82,38694284.39,66905081.49,13607154.06,74957563.66,16668678.77,0.00
2023-12-18,3249831123.42,978663859.15,484585961.79,86345776.49,817125332.20,834776375.89,5649813.90,325568496.43,100809149.01,0.00,71140716.93,38502553.46,66888714.95,12501213.27,77088849.27,16729447.54,143381.33
2023-12-19,3229710746.90,968656372.85,468499936.33,87822616.59,804239241.90,827962372.20,5650308.20,312040623.63,100817968.81,0.00,71040626.49,38453470.23,66547475.37,12110095.12,78031183.47,16367919.13,614800.77
2023-12-20,3250192742.17,974037744.90,674264502.77,91655661.55,805918022.89,846510652.35,5649397.78,283926153.20,100801724.24,0.00,70344056.18,38476858.46,69991888.00,11688252.31,78243516.12,16381428.26,826106.47
2023-12-21,3322151066.80,973302679.59,698066593.79,96205783.44,819474258.73,868561810.25,5649835.25,280975508.11,100809530.00,0.00,72156662.17,38441419.98,70353905.58,11896343.09,79741070.56,16669259.70,1271838.07
2023-12-22,3383960556.57,981582386.45,698150465.82,95361761.90,849179052.02,891674741.07,5650461.80,291052995.69,100820709.49,0.00,72980055.03,39729790.85,70459445.64,11104829.53,80298707.20,17460236.85,1748044.12
2023-12-23,3386556554.51,971834083.42,698948357.11,99820047.04,844134264.28,900961859.29,5648931.21,292847902.26,100793399.33,0.00,72839627.40,41608626.97,70444045.97,10635187.66,80603882.74,17486657.38,3985674.89
2023-12-24,3367237903.47,971464516.70,697037881.76,99362138.24,813482200.48,909469721.11,5650494.91,288584113.76,84856189.17,0.00,72896208.84,42281799.83,70441670.57,10625574.26,80443374.12,17060459.70,8301937.69
2023-12-25,3366988093.35,968824908.17,700035366.00,100907214.64,816843074.37,927092651.80,5650234.48,289940252.36,84852278.22,0.00,73151111.51,42646781.52,70466152.59,11192367.62,81608953.75,17155429.66,9663830.93
