Date,Perpetual Protocol ($),Synthetix ($),Premia ($),Dopex ($),IPOR Protocol ($),Gains Network ($),Buffer Finance ($),HMX ($)
1/12/2024,46619795.01,159687746.2,24150563.68,30081904.48,16676682.46,3332181.8,592351.29,1539164.02
1/13/2024,50347355.8,161140096.1,24525605.41,30293116.43,17026449.81,3327349.63,597317.59,1572489.39
1/14/2024,47081067.66,153481922.7,23633805.6,28307461.15,16375796.8,3147841.03,569936.14,1513259.47
1/15/2024,46131904.97,153552278.7,23358982.93,28562431.34,16499719.22,3210874.18,554774.61,1501819.53
1/16/2024,49145586.84,156165537.3,23807474.72,30467446.53,16953017.36,3253003.96,556026.42,1540476.55
1/17/2024,46215346.51,154258895.6,23229054.1,29458953.31,14380588.9,3123847.64,541348.49,1505310.11
1/18/2024,42328233.51,146615100.6,22620090.01,27650688.75,15863176.25,2928726.96,520680.32,1460283.25
1/19/2024,41764775.35,144889109.3,22365967.76,26891403.54,15898229.35,2875872.5,505708.19,1471322.36
1/20/2024,41995209.19,144484905.3,22211478.05,26671290.98,15627189.31,2819237.59,523233.4,1459724.51
1/21/2024,41120686.27,143690918.7,22115884.6,26432894.42,15518785.47,2822974.69,523351.62,1453026.89
1/22/2024,38384171.64,140111600.4,20844277.7,24576714.48,14362683.14,2653207.76,476331.74,1351057.75
1/23/2024,37670923.91,136297786.1,19535510.49,23603868.77,13773628.16,2692676.37,435995.14,1310392.92
1/24/2024,38577933.97,139503949.2,19430559.93,23825100.82,13634874.22,2744775.95,446659.67,1312811.92
1/25/2024,37538626.74,137259131,19308597.94,23373419.85,13447541.6,2736864.04,462671.31,1305422.47
1/26/2024,39258592.65,141000087.3,19744327.29,24088735.48,13505008.26,2878423.67,462427.7,1334832.7
1/27/2024,39950848.34,141182816.6,19737901.89,24248245.82,12898201.88,2871904.82,453184.58,1335095.48
1/28/2024,38748329.88,139051912.5,19629569.57,24751996.88,11968547.21,2866626.87,444841.08,1325316.53
1/29/2024,40485829.51,142297601,20106744.18,25328546.98,12274958.72,2933893.42,455104.1,1361665.14
1/30/2024,39433889.4,140982760,20335412.84,26262898.35,11827736.01,2970870.18,448051.19,1449085.86
1/31/2024,37291058.22,134789589.5,19789124.75,25173879.83,11349277.6,2820387.25,488923.14,1334672.05
2/1/2024,37224278.45,137278502.1,19906176.86,25231956.48,11264680.45,2862936.42,487320.1,1346909.05
2/2/2024,37830025.75,138567226.9,19889242.92,25137454.58,11302634.93,2899612.52,480994.2,1224955.5
2/3/2024,37342966.92,136707793.5,19781913.18,24964465.98,11243409.87,2922778.16,455891.64,1217355.94
2/4/2024,35607089.58,136718007.5,19702277.08,24469040.98,10469344.69,2883174.3,454886.03,1221324.79
2/5/2024,35371198.99,134978417.7,19771525.83,24355549.86,9478663.24,2894565.5,470513.79,1234824
2/6/2024,36234447.17,140032932.3,20469561.36,24922899.23,9803414.19,3004367.27,483877.07,1270443.01
2/7/2024,37943001.08,145781239.5,20872811.73,25056532.94,10330394.81,3062700.3,460868.31,1278023.16
2/8/2024,37288733.73,145412398.8,20904640.76,25353632.18,11927482.13,3021559.62,468136.95,1263033.84
2/9/2024,38870850.17,151458357.5,21471638.03,26086380.59,12421415.57,3158485.87,482746.72,1386321.91
2/10/2024,38354353.86,149830784.4,21522613.23,25839644.87,12591072.88,3143340.99,474368.5,1398368.98
2/11/2024,37961364.61,150104252.4,21574934.06,25821748.37,12475345.61,3125199.03,474799.25,1394378.96
2/12/2024,40952800.8,155722047.8,22764918.45,27165111.37,13006580.32,3288980.55,501292.92,1476287.49
2/13/2024,40882921.95,155300844.8,22836188.68,26772718.91,12733187.92,3255619.31,471277.34,1440269.21
2/14/2024,41256827.45,157516861.3,24349378.21,27980087.08,13270936.86,3348575.1,489218.17,1517770.03
2/15/2024,42363848.11,158469782.4,23730972.15,27887600.09,13598513.27,3314630.23,477795.34,1491171.89
2/16/2024,42248652.13,155624006.5,23683182.99,26947136.08,13153590.23,3258135.47,460736.97,1458284.31
2/17/2024,41229961.42,156469010.3,23571148.3,26424339.88,12929180.99,3224805.31,454208.26,1456254.95
2/18/2024,42138784.79,160030769.8,24302581.05,27580339.84,13566709.3,3330324.57,498739.5,1494799.3
2/19/2024,51120844.48,162759699.5,25212372.52,28390400.7,14122107.2,3363126.99,505004.97,1522378.98
2/20/2024,46931082.63,159200488.1,25692558.37,27773987.07,17031171.87,3330853.38,500030.45,1553786.45
2/21/2024,45085363.98,152320475,24094467.59,26281460.44,15213647.57,3180921.51,472739.46,1508326.15
2/22/2024,44859687.26,151915837.1,24197229.18,25906781.08,14675044.06,3107973.96,462586.53,1505943.3
2/23/2024,46489180.53,156825881.9,23793745.5,24598160.75,14858814.03,3061019.52,442747.13,1452571.65
2/24/2024,47741483.44,170116974.9,24380309.89,23436849.8,14812588.16,3115361.28,443918.79,1493553.55
2/25/2024,48523555.15,167236284.7,25161778.19,22939681.04,15248570.9,3161479.43,458102.11,1506236.71
2/26/2024,50189933.66,174141914.8,25162115.94,22839531.47,16749488.66,3185126.26,459874.44,1530424.27
2/27/2024,49459980.19,165104465.8,25455684.96,22705832.09,16714483.38,3176913.87,446858.82,1448057.52
2/28/2024,46442304.14,169180732.5,25837010.77,22722440.74,14728400.34,3200806.17,452868.86,1508395.28
2/29/2024,44763789.99,174336245.7,25665121.6,22444474.79,15600871.81,3223188.41,445387.3,1515634.06
3/1/2024,47053055.75,187799872.1,26212621.98,22241131.06,15503546.2,3325435.61,452878.93,1496861.85
3/2/2024,50306249.08,191550324.1,26221536.86,22220142.31,14893165.83,3359511.66,456336.56,1450464.76
3/3/2024,56963985.18,185514153.5,26478925.92,22603792.74,15672702.53,3350312.39,439927.44,1374670.44
3/4/2024,55722506.13,186591742.6,27578924.53,21437852.85,16190053.92,3255225.95,433487.27,1424219.34
3/5/2024,48763199.99,189199351.2,26869132.05,19611065.24,15691379.62,3197429.37,521232.56,1402462.01
3/6/2024,50861030.57,203378565.4,28152811.01,20983368.63,16742955.09,3311839.75,563283.46,1607624.31
3/7/2024,53151699.91,209235439.7,28503481.12,21459469.63,16763667.36,3373710.82,571604.92,1636554.69
3/8/2024,54452953.39,199948239.9,28555456.65,21285083.9,16857589.55,3302250.84,569130.95,1647483.36
3/9/2024,55437220.36,204143763.5,28019263.95,20994537.39,16646236.27,3284654.42,555165.84,1653388.77
3/10/2024,55695372.38,202183803.8,27692073.72,21200217.68,16435970.25,3236038.33,535789.5,1624909.36
3/11/2024,57379447.45,216020464.8,29270801.79,21965143.59,17078062.76,3276945.36,555256.78,1708654.23
3/12/2024,56269597.07,231537931,28661414.22,22243076.5,17148559.59,3193188.76,536135.54,1659341.85
3/13/2024,59665048.21,226727695.2,28942633.24,23020475.07,17144122.75,3315241,549288.82,1684482.29
3/14/2024,47157766.01,219061462.6,27871900.69,22280309.55,16376863.9,3176851.95,526194.29,1644032.51
3/15/2024,49518838.73,201765605.3,26537184.8,21308616.67,16329105.42,2992598.38,582342.06,1563490.36
3/16/2024,42462234.61,185831918.9,24908186.27,20107509.6,15905603.84,2804827.61,537029.43,1470658.32
3/17/2024,43529364.49,193377377.1,25762524.38,20563122.3,15823564.54,2808062.97,543649.21,1515644.79
3/18/2024,39580956.49,184653085.9,24721391.27,19650424.81,14657167.54,2665073.29,530455.28,1466123.22
3/19/2024,35796895.21,168712196.8,22195064.45,18105252.97,13139925.74,2626454.57,591638.5,1323430.5
3/20/2024,40202733.19,187435861,24414708.54,19839290.45,14871263.73,2790915.76,660521,1473413.66
3/21/2024,41206039.1,201200533.1,24174264.37,19009919.87,15077494.36,2724420.68,615690.75,1425710.47
3/22/2024,39943266.08,197328454.5,23043223.05,18422044.16,14207003.32,2620655,529026.72,1371637.59
3/23/2024,39197073.96,202491434.6,23064269.52,18417009.1,14366145.96,2617767.16,511401.17,1186440.06
3/24/2024,41589714.74,210610522.3,23824691.26,18129433.97,15309327.71,2718988.68,497794.87,1263931.65
3/25/2024,44191749.99,231042631.9,24564583.67,18798671.02,16325128.56,2797085.06,527464.98,1252714.8
3/26/2024,44063269.61,225152980.8,24290748.9,18912350.94,19477394.99,2758685.6,511120.91,1252175.93
3/27/2024,40709870.02,219089323.2,23346953.94,18490221.53,18957164.62,2692928.77,510403.74,1244274.33
3/28/2024,40379874.05,228361421,23805788.99,18564448.14,20916220.23,2721977.38,482342.02,1264930.75
3/29/2024,40754428.91,218014373.5,23287767.77,18413077.46,23023189.4,2689558.01,493562.11,57698.28
3/30/2024,39894070.4,209672031.7,23248482.19,18339434.19,24819231.32,2676051.31,498567.28,57616.96
3/31/2024,40745739.94,214771186.9,24142415.73,18929227.36,24485361.5,2708581.22,513865.13,229386.42
4/1/2024,38997859.79,204414965.2,23349772.66,18195708.71,23293953.52,2634001.72,499902.15,57546.2
